ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_FilterObjects2
47,30,13.128205128205128,90.87179487179488,0,30,30
48,1,26.423076923076923,5.769230769230769,0,1,1
48,2,35.375,8.84375,0,2,2
48,3,20.333333333333332,14.133333333333333,0,3,3
48,4,47.41025641025641,18.487179487179485,0,4,4
48,5,12.465116279069768,22.930232558139537,0,5,5
48,6,63.5,23.0,0,6,6
48,7,24.363636363636363,27.25,0,7,7
48,8,55.64102564102564,28.205128205128204,0,8,8
48,9,42.0,28.5,0,9,9
48,10,70.29729729729729,31.62162162162162,0,10,10
48,11,53.38709677419355,37.74193548387097,0,11,11
48,12,27.705882352941178,38.5,0,12,12
48,13,88.0,43.73529411764706,0,13,13
48,14,15.863636363636363,49.75,0,14,14
48,15,59.583333333333336,53.375,0,15,15
48,16,84.60975609756098,60.51219512195122,0,16,16
48,17,47.535714285714285,62.0,0,17,17
48,18,19.023255813953487,64.18604651162791,0,18,18
48,19,9.366666666666667,67.63333333333334,0,19,19
48,20,59.25806451612903,68.61290322580645,0,20,20
48,21,47.1764705882353,76.17647058823529,0,21,21
48,22,31.0,77.5,0,22,22
48,23,90.30555555555556,80.30555555555556,0,23,23
48,24,80.0,89.0,0,24,24
48,25,52.54761904761905,89.66666666666667,0,25,25
48,26,33.5,92.5,0,26,26
49,1,83.06818181818181,11.977272727272727,0,1,1
49,2,63.48837209302326,11.348837209302326,0,2,2
49,3,24.176470588235293,14.176470588235293,0,3,3
49,4,43.08108108108108,17.864864864864863,0,4,4
49,5,75.29411764705883,21.5,0,5,5
49,6,88.51219512195122,24.414634146341463,0,6,6
49,7,28.163265306122447,24.979591836734695,0,7,7
49,8,57.5,24.65,0,8,8
49,9,43.744680851063826,28.361702127659573,0,9,9
49,10,66.0,29.5,0,10,10
49,11,92.5,30.5,0,11,11
49,12,19.0,32.4,0,12,12
49,13,75.29411764705883,33.5,0,13,13
49,14,39.86666666666667,36.333333333333336,0,14,14
49,15,65.16216216216216,37.7027027027027,0,15,15
49,16,53.11363636363637,39.20454545454545,0,16,16
49,17,10.27659574468085,40.234042553191486,0,17,17
49,18,75.82352941176471,42.1764705882353,0,18,18
49,19,30.822222222222223,42.4,0,19,19
49,20,86.58823529411765,42.8235294117647,0,20,20
49,21,89.13953488372093,47.97674418604651,0,21,21
49,22,54.5,50.5,0,22,22
49,23,80.39473684210526,50.3421052631579,0,23,23
49,24,18.705882352941178,61.5,0,24,24
49,25,53.37837837837838,63.432432432432435,0,25,25
49,26,84.5,65.0,0,26,26
49,27,53.611111111111114,73.13888888888889,0,27,27
49,28,53.5,85.29411764705883,0,28,28
49,29,68.17142857142858,90.02857142857142,0,29,29
50,1,35.68888888888889,8.266666666666667,0,1,1
50,2,23.37837837837838,10.702702702702704,0,2,2
50,3,49.5,15.0,0,3,3
50,4,57.84848484848485,17.09090909090909,0,4,4
50,5,32.256410256410255,21.76923076923077,0,5,5
50,6,72.83783783783784,27.513513513513512,0,6,6
50,7,46.26470588235294,32.0,0,7,7
50,8,38.0,33.89473684210526,0,8,8
50,9,58.925,34.025,0,9,9
50,10,19.436363636363637,35.85454545454545,0,10,10
50,11,69.0625,40.979166666666664,0,11,11
50,12,7.069767441860465,40.46511627906977,0,12,12
50,13,19.0,47.5,0,13,13
50,14,45.5,64.29411764705883,0,14,14
50,15,69.48484848484848,67.39393939393939,0,15,15
50,16,43.5,77.025,0,16,16
50,17,87.125,79.65,0,17,17
50,18,59.5,81.29411764705883,0,18,18
50,19,49.61290322580645,86.74193548387096,0,19,19
50,20,41.611111111111114,89.13888888888889,0,20,20
50,21,23.705882352941178,91.5,0,21,21
51,1,49.5,10.5,0,1,1
51,2,37.8421052631579,14.210526315789474,0,2,2
51,3,61.56,12.88,0,3,3
51,4,6.0,14.833333333333334,0,4,4
51,5,91.125,16.5625,0,5,5
51,6,26.441176470588236,17.323529411764707,0,6,6
51,7,50.016129032258064,20.419354838709676,0,7,7
51,8,29.642857142857142,22.107142857142858,0,8,8
51,9,5.875,26.666666666666668,0,9,9
51,10,74.48387096774194,34.354838709677416,0,10,10
51,11,56.0,35.77777777777778,0,11,11
51,12,82.78571428571429,38.5,0,12,12
51,13,77.11428571428571,45.114285714285714,0,13,13
51,14,35.1875,47.21875,0,14,14
51,15,59.15555555555556,50.93333333333333,0,15,15
51,16,89.5,52.0,0,16,16
51,17,12.068181818181818,58.97727272727273,0,17,17
51,18,21.875,59.6,0,18,18
51,19,30.157894736842106,70.21052631578948,0,19,19
51,20,77.20930232558139,75.6046511627907,0,20,20
51,21,55.5,76.5,0,21,21
51,22,64.38888888888889,76.13888888888889,0,22,22
51,23,77.07142857142857,85.57142857142857,0,23,23
51,24,53.0,87.0,0,24,24
51,25,12.0,92.5,0,25,25
52,1,86.15625,6.375,0,1,1
52,2,27.05263157894737,7.184210526315789,0,2,2
52,3,33.2,8.266666666666667,0,3,3
52,4,71.5,10.0,0,4,4
52,5,72.24324324324324,19.594594594594593,0,5,5
52,6,83.35483870967742,20.258064516129032,0,6,6
52,7,13.482142857142858,22.232142857142858,0,7,7
52,8,44.36666666666667,23.633333333333333,0,8,8
52,9,22.128205128205128,26.128205128205128,0,9,9
52,10,63.270833333333336,28.729166666666668,0,10,10
52,11,41.97222222222222,31.916666666666668,0,11,11
52,12,51.607142857142854,32.392857142857146,0,12,12
52,13,88.32,35.0,0,13,13
52,14,30.84375,36.625,0,14,14
52,15,12.777777777777779,36.27777777777778,0,15,15
52,16,69.5,37.5,0,16,16
52,17,81.1304347826087,38.82608695652174,0,17,17
52,18,26.896551724137932,42.827586206896555,0,18,18
52,19,19.633333333333333,43.63333333333333,0,19,19
52,20,36.714285714285715,45.05714285714286,0,20,20
52,21,75.69444444444444,48.30555555555556,0,21,21
52,22,49.625,50.15625,0,22,22
52,23,31.795454545454547,54.06818181818182,0,23,23
52,24,43.48571428571429,53.114285714285714,0,24,24
52,25,12.5,60.5,0,25,25
52,26,6.0,64.5,0,26,26
52,27,54.87179487179487,63.87179487179487,0,27,27
52,28,71.025,63.675,0,28,28
52,29,85.82352941176471,69.82352941176471,0,29,29
52,30,73.26470588235294,72.0,0,30,30
52,31,19.5,75.0,0,31,31
52,32,40.9,77.26666666666667,0,32,32
52,33,87.07142857142857,77.21428571428571,0,33,33
52,34,35.333333333333336,78.125,0,34,34
52,35,61.861111111111114,78.61111111111111,0,35,35
52,36,48.46153846153846,82.56410256410257,0,36,36
52,37,76.625,83.15625,0,37,37
52,38,21.428571428571427,84.57142857142857,0,38,38
52,39,19.317073170731707,89.6829268292683,0,39,39
52,40,50.15384615384615,90.56410256410257,0,40,40
52,41,63.333333333333336,90.64444444444445,0,41,41
52,42,81.05714285714286,90.94285714285714,0,42,42
52,43,33.22222222222222,92.25925925925925,0,43,43
53,1,11.366666666666667,6.366666666666666,0,1,1
53,2,68.19354838709677,6.354838709677419,0,2,2
53,3,29.785714285714285,8.5,0,3,3
53,4,46.76923076923077,9.807692307692308,0,4,4
53,5,86.65,11.875,0,5,5
53,6,39.63333333333333,14.366666666666667,0,6,6
53,7,54.5,14.047619047619047,0,7,7
53,8,12.125,16.1875,0,8,8
53,9,31.5,19.0,0,9,9
53,10,66.88571428571429,19.314285714285713,0,10,10
53,11,60.875,21.333333333333332,0,11,11
53,12,77.35483870967742,21.93548387096774,0,12,12
53,13,89.83333333333333,23.8,0,13,13
53,14,53.3,25.5,0,14,14
53,15,43.63333333333333,26.633333333333333,0,15,15
53,16,61.73529411764706,29.0,0,16,16
53,17,12.973684210526315,30.13157894736842,0,17,17
53,18,34.70967741935484,30.193548387096776,0,18,18
53,19,44.5,35.214285714285715,0,19,19
53,20,66.375,38.84375,0,20,20
53,21,31.84375,40.375,0,21,21
53,22,74.12903225806451,41.67741935483871,0,22,22
53,23,51.75,41.25,0,23,23
53,24,7.702702702702703,45.13513513513514,0,24,24
53,25,21.394736842105264,46.6578947368421,0,25,25
53,26,44.0,48.0,0,26,26
53,27,37.47826086956522,48.608695652173914,0,27,27
53,28,64.35483870967742,49.516129032258064,0,28,28
53,29,28.5,50.0,0,29,29
53,30,54.77777777777778,54.317460317460316,0,30,30
53,31,76.02777777777777,52.30555555555556,0,31,31
53,32,86.84210526315789,51.8421052631579,0,32,32
53,33,40.68571428571428,57.17142857142857,0,33,33
53,34,84.15789473684211,58.1578947368421,0,34,34
53,35,18.35483870967742,59.74193548387097,0,35,35
53,36,46.65384615384615,60.65384615384615,0,36,36
53,37,31.404761904761905,64.35714285714286,0,37,37
53,38,41.375,67.84375,0,38,38
53,39,58.130434782608695,68.8695652173913,0,39,39
53,40,64.25806451612904,68.61290322580645,0,40,40
53,41,82.52727272727273,68.01818181818182,0,41,41
53,42,49.148148148148145,71.96296296296296,0,42,42
53,43,46.48780487804878,77.53658536585365,0,43,43
53,44,53.827586206896555,79.10344827586206,0,44,44
53,45,86.84210526315789,80.42105263157895,0,45,45
53,46,76.5,83.5,0,46,46
53,47,49.09090909090909,87.75757575757575,0,47,47
53,48,27.74418604651163,89.06976744186046,0,48,48
53,49,87.5,91.29411764705883,0,49,49
54,1,5.521739130434782,7.739130434782608,0,1,1
54,2,37.125,9.770833333333334,0,2,2
54,3,53.96774193548387,9.306451612903226,0,3,3
54,4,84.12,10.74,0,4,4
54,5,75.36666666666666,12.366666666666667,0,5,5
54,6,33.486486486486484,21.91891891891892,0,6,6
54,7,50.048780487804876,21.365853658536587,0,7,7
54,8,92.0,24.62962962962963,0,8,8
54,9,23.789473684210527,27.157894736842106,0,9,9
54,10,85.09677419354838,28.806451612903224,0,10,10
54,11,14.875,34.65,0,11,11
54,12,46.5,34.294117647058826,0,12,12
54,13,71.30357142857143,37.17857142857143,0,13,13
54,14,87.6590909090909,40.81818181818182,0,14,14
54,15,51.15151515151515,50.27272727272727,0,15,15
54,16,87.15625,60.65625,0,16,16
54,17,11.5,62.0,0,17,17
54,18,62.48717948717949,65.8974358974359,0,18,18
54,19,24.0,75.0,0,19,19
54,20,51.86666666666667,77.77777777777777,0,20,20
54,21,13.0,87.3076923076923,0,21,21
54,22,35.5,92.5,0,22,22
55,1,13.916666666666666,9.277777777777779,0,1,1
55,2,71.17647058823529,12.176470588235293,0,2,2
55,3,76.84375,21.375,0,3,3
55,4,68.5,26.705882352941178,0,4,4
55,5,51.97674418604651,36.58139534883721,0,5,5
55,6,79.075,39.65,0,6,6
55,7,67.39473684210526,40.6578947368421,0,7,7
55,8,44.5,43.0,0,8,8
55,9,21.5,46.5,0,9,9
55,10,91.35483870967742,49.25806451612903,0,10,10
55,11,11.6,55.285714285714285,0,11,11
55,12,12.633333333333333,66.63333333333334,0,12,12
55,13,34.0,68.88888888888889,0,13,13
56,1,31.294117647058822,6.5,0,1,1
56,2,49.333333333333336,6.614035087719298,0,2,2
56,3,84.12068965517241,9.068965517241379,0,3,3
56,4,63.83783783783784,12.297297297297296,0,4,4
56,5,10.871794871794872,22.128205128205128,0,5,5
56,6,21.387096774193548,26.741935483870968,0,6,6
56,7,10.82857142857143,32.0,0,7,7
56,8,35.578947368421055,32.1578947368421,0,8,8
56,9,77.37142857142857,31.228571428571428,0,9,9
56,10,88.5945945945946,37.75675675675676,0,10,10
56,11,42.0,40.0,0,11,11
56,12,78.5,42.294117647058826,0,12,12
56,13,81.5,49.214285714285715,0,13,13
56,14,45.39393939393939,49.84848484848485,0,14,14
56,15,81.94736842105263,56.8421052631579,0,15,15
56,16,63.12765957446808,58.148936170212764,0,16,16
56,17,70.66,62.08,0,17,17
56,18,47.0,66.26470588235294,0,18,18
56,19,18.214285714285715,67.5,0,19,19
56,20,57.8421052631579,67.76315789473684,0,20,20
56,21,65.5,75.0,0,21,21
56,22,23.181818181818183,76.77272727272727,0,22,22
56,23,81.1304347826087,77.45652173913044,0,23,23
56,24,92.40625,81.25,0,24,24
56,25,21.575,90.4,0,25,25
57,1,40.48717948717949,11.102564102564102,0,1,1
57,2,82.68181818181819,12.204545454545455,0,2,2
57,3,19.864864864864863,12.702702702702704,0,3,3
57,4,71.0,12.5,0,4,4
57,5,61.375,18.15625,0,5,5
57,6,43.48148148148148,19.11111111111111,0,6,6
57,7,26.264705882352942,26.0,0,7,7
57,8,50.0,26.0,0,8,8
57,9,90.6,26.485714285714284,0,9,9
57,10,7.55,27.583333333333332,0,10,10
57,11,38.62162162162162,29.2972972972973,0,11,11
57,12,20.613636363636363,32.25,0,12,12
57,13,25.885714285714286,46.51428571428571,0,13,13
57,14,16.9811320754717,49.43396226415094,0,14,14
57,15,67.68571428571428,50.82857142857143,0,15,15
57,16,23.896551724137932,57.48275862068966,0,16,16
57,17,36.21052631578947,56.89473684210526,0,17,17
57,18,88.12820512820512,57.87179487179487,0,18,18
57,19,63.395348837209305,65.20930232558139,0,19,19
57,20,9.291666666666666,66.72916666666667,0,20,20
57,21,54.138888888888886,68.61111111111111,0,21,21
57,22,77.5,89.0,0,22,22
58,1,30.176470588235293,11.823529411764707,0,1,1
58,2,20.06382978723404,19.23404255319149,0,2,2
58,3,56.5,27.0,0,3,3
58,4,82.0,27.5,0,4,4
58,5,34.30769230769231,27.692307692307693,0,5,5
58,6,14.5,31.0,0,6,6
58,7,80.39393939393939,34.484848484848484,0,7,7
58,8,42.175438596491226,38.01754385964912,0,8,8
58,9,22.0,39.5,0,9,9
58,10,66.28333333333333,38.31666666666667,0,10,10
58,11,75.45833333333333,42.583333333333336,0,11,11
58,12,26.0,45.73529411764706,0,12,12
58,13,80.86111111111111,45.333333333333336,0,13,13
58,14,89.5,46.0,0,14,14
58,15,42.87179487179487,48.12820512820513,0,15,15
58,16,7.8125,51.15625,0,16,16
58,17,69.5,53.5,0,17,17
58,18,46.30555555555556,58.02777777777778,0,18,18
58,19,57.625,62.84375,0,19,19
58,20,71.375,64.15625,0,20,20
58,21,8.257142857142858,65.45714285714286,0,21,21
58,22,84.5,67.5,0,22,22
58,23,65.64516129032258,70.51612903225806,0,23,23
58,24,46.0,72.5,0,24,24
58,25,75.70588235294117,73.5,0,25,25
58,26,21.404761904761905,80.64285714285714,0,26,26
58,27,36.806451612903224,85.29032258064517,0,27,27
58,28,54.388888888888886,84.13888888888889,0,28,28
58,29,89.0,84.73529411764706,0,29,29
58,30,24.342105263157894,91.60526315789474,0,30,30
58,31,50.888888888888886,91.51851851851852,0,31,31
58,32,61.611111111111114,91.13888888888889,0,32,32
58,33,82.52380952380952,92.38095238095238,0,33,33
59,1,37.5,6.214285714285714,0,1,1
59,2,52.0,5.5,0,2,2
59,3,90.0,7.735294117647059,0,3,3
59,4,43.15625,13.375,0,4,4
59,5,26.6,15.485714285714286,0,5,5
59,6,80.125,16.825,0,6,6
59,7,87.15625,23.375,0,7,7
59,8,19.613636363636363,24.386363636363637,0,8,8
59,9,49.8421052631579,27.05263157894737,0,9,9
59,10,6.7560975609756095,32.0,0,10,10
59,11,38.65384615384615,31.653846153846153,0,11,11
59,12,75.28571428571429,32.17142857142857,0,12,12
59,13,83.6829268292683,34.146341463414636,0,13,13
59,14,28.5,37.5,0,14,14
59,15,17.823529411764707,37.8235294117647,0,15,15
59,16,40.8235294117647,38.1764705882353,0,16,16
59,17,61.97222222222222,40.916666666666664,0,17,17
59,18,73.17647058823529,40.8235294117647,0,18,18
59,19,7.4411764705882355,46.35294117647059,0,19,19
59,20,46.5,46.5,0,20,20
59,21,36.0,49.0,0,21,21
59,22,61.36666666666667,48.63333333333333,0,22,22
59,23,10.157894736842104,56.1578947368421,0,23,23
59,24,49.0,56.5,0,24,24
59,25,21.86111111111111,58.611111111111114,0,25,25
59,26,85.86111111111111,63.611111111111114,0,26,26
59,27,14.606060606060606,64.51515151515152,0,27,27
59,28,28.05128205128205,64.33333333333333,0,28,28
59,29,21.2972972972973,72.62162162162163,0,29,29
59,30,57.325581395348834,72.81395348837209,0,30,30
59,31,41.354838709677416,73.74193548387096,0,31,31
59,32,33.27272727272727,88.84848484848484,0,32,32
60,1,33.611111111111114,6.861111111111111,0,1,1
60,2,67.91891891891892,8.135135135135135,0,2,2
60,3,57.3,14.5,0,3,3
60,4,8.051282051282051,16.641025641025642,0,4,4
60,5,84.15625,17.625,0,5,5
60,6,44.87179487179487,25.871794871794872,0,6,6
60,7,15.972222222222221,29.88888888888889,0,7,7
60,8,27.625,32.84375,0,8,8
60,9,42.75609756097561,37.0,0,9,9
60,10,62.36666666666667,36.63333333333333,0,10,10
60,11,48.12820512820513,44.87179487179487,0,11,11
60,12,59.21052631578947,44.89473684210526,0,12,12
60,13,68.89473684210526,48.78947368421053,0,13,13
60,14,13.61111111111111,55.138888888888886,0,14,14
60,15,28.86111111111111,55.611111111111114,0,15,15
60,16,73.97674418604652,57.18604651162791,0,16,16
60,17,48.0,58.0,0,17,17
60,18,64.21052631578948,62.1578947368421,0,18,18
60,19,7.0,68.5,0,19,19
60,20,48.675,69.025,0,20,20
60,21,74.10526315789474,70.21052631578948,0,21,21
60,22,27.633333333333333,70.63333333333334,0,22,22
60,23,36.36666666666667,71.63333333333334,0,23,23
60,24,58.925,74.975,0,24,24
60,25,13.214285714285714,78.5,0,25,25
60,26,45.07142857142857,80.82142857142857,0,26,26
60,27,65.5,82.5,0,27,27
60,28,82.5,83.0,0,28,28
60,29,57.484848484848484,85.9090909090909,0,29,29
60,30,36.5,87.5,0,30,30
60,31,16.325,90.025,0,31,31
60,32,47.785714285714285,89.5,0,32,32
60,33,65.62962962962963,92.0,0,33,33
61,1,89.51428571428572,7.171428571428572,0,1,1
61,2,23.846153846153847,10.743589743589743,0,2,2
61,3,85.80952380952381,11.047619047619047,0,3,3
61,4,33.625,11.84375,0,4,4
61,5,40.0,20.195652173913043,0,5,5
61,6,50.62068965517241,20.482758620689655,0,6,6
61,7,61.94736842105263,23.157894736842106,0,7,7
61,8,73.57407407407408,27.64814814814815,0,8,8
61,9,52.138888888888886,29.38888888888889,0,9,9
61,10,33.39473684210526,43.3421052631579,0,10,10
61,11,21.225,47.4,0,11,11
61,12,45.774193548387096,48.806451612903224,0,12,12
61,13,30.86111111111111,53.611111111111114,0,13,13
61,14,19.975,57.925,0,14,14
61,15,45.38235294117647,70.41176470588235,0,15,15
61,16,37.2972972972973,71.89189189189189,0,16,16
61,17,60.093023255813954,73.46511627906976,0,17,17
61,18,15.069767441860465,73.53488372093024,0,18,18
61,19,72.73684210526316,80.21052631578948,0,19,19
61,20,6.515151515151516,82.0909090909091,0,20,20
61,21,60.0,85.2439024390244,0,21,21
62,1,58.23076923076923,8.538461538461538,0,1,1
62,2,8.916666666666666,10.38888888888889,0,2,2
62,3,85.15625,11.625,0,3,3
62,4,45.87179487179487,19.871794871794872,0,4,4
62,5,16.90909090909091,23.90909090909091,0,5,5
62,6,28.625,26.84375,0,6,6
62,7,63.36666666666667,30.633333333333333,0,7,7
62,8,49.0,39.0,0,8,8
62,9,60.21052631578947,38.89473684210526,0,9,9
62,10,70.0,43.0,0,10,10
62,11,14.61111111111111,49.138888888888886,0,11,11
62,12,29.86111111111111,49.611111111111114,0,12,12
62,13,74.97674418604652,51.18604651162791,0,13,13
62,14,49.0,52.0,0,14,14
62,15,65.38888888888889,56.138888888888886,0,15,15
62,16,8.0,62.5,0,16,16
62,17,49.675,63.025,0,17,17
62,18,75.10526315789474,64.21052631578948,0,18,18
62,19,28.633333333333333,64.63333333333334,0,19,19
62,20,37.36666666666667,65.63333333333334,0,20,20
62,21,59.925,68.975,0,21,21
62,22,14.214285714285714,72.5,0,22,22
62,23,46.07142857142857,74.82142857142857,0,23,23
62,24,66.5,76.5,0,24,24
62,25,83.5,77.0,0,25,25
62,26,58.484848484848484,79.9090909090909,0,26,26
62,27,17.325,84.025,0,27,27
62,28,48.785714285714285,83.5,0,28,28
62,29,66.60606060606061,86.48484848484848,0,29,29
62,30,74.66666666666667,89.875,0,30,30
63,1,50.67741935483871,14.758064516129032,0,1,1
63,2,62.125,20.35,0,2,2
63,3,21.0,26.5,0,3,3
63,4,35.333333333333336,26.88235294117647,0,4,4
63,5,50.674418604651166,31.325581395348838,0,5,5
63,6,87.63414634146342,41.24390243902439,0,6,6
63,7,34.675,42.025,0,7,7
63,8,46.02,45.24,0,8,8
63,9,60.214285714285715,48.976190476190474,0,9,9
63,10,30.64,51.66,0,10,10
63,11,75.15625,52.375,0,11,11
63,12,90.12820512820512,55.12820512820513,0,12,12
63,13,53.5,63.0,0,13,13
63,14,47.39473684210526,70.34210526315789,0,14,14
63,15,25.5,71.29411764705883,0,15,15
63,16,88.5,72.0,0,16,16
63,17,11.415094339622641,77.32075471698113,0,17,17
63,18,45.5,79.5,0,18,18
63,19,12.5,92.27272727272727,0,19,19
63,20,73.8,92.12,0,20,20
64,1,64.13888888888889,6.388888888888889,0,1,1
64,2,52.65,9.125,0,2,2
64,3,32.8780487804878,13.926829268292684,0,3,3
64,4,67.39473684210526,18.342105263157894,0,4,4
64,5,81.0,20.0,0,5,5
64,6,49.84375,21.375,0,6,6
64,7,26.38888888888889,27.86111111111111,0,7,7
64,8,87.5,34.5,0,8,8
64,9,67.21951219512195,37.48780487804878,0,9,9
64,10,33.86486486486486,45.7027027027027,0,10,10
64,11,45.8235294117647,54.8235294117647,0,11,11
64,12,61.78947368421053,63.10526315789474,0,12,12
64,13,52.10526315789474,69.21052631578948,0,13,13
64,14,41.12244897959184,71.93877551020408,0,14,14
64,15,19.0,83.5,0,15,15
64,16,43.5,83.8,0,16,16
64,17,59.21621621621622,82.70270270270271,0,17,17
64,18,82.8,92.0,0,18,18
65,1,62.509433962264154,7.169811320754717,0,1,1
65,2,76.92307692307692,11.846153846153847,0,2,2
65,3,33.86486486486486,15.297297297297296,0,3,3
65,4,60.64705882352941,15.843137254901961,0,4,4
65,5,6.096774193548387,23.193548387096776,0,5,5
65,6,78.27272727272727,25.848484848484848,0,6,6
65,7,88.51515151515152,28.393939393939394,0,7,7
65,8,58.76190476190476,30.333333333333332,0,8,8
65,9,45.0,32.5,0,9,9
65,10,8.105263157894736,35.78947368421053,0,10,10
65,11,34.58536585365854,38.80487804878049,0,11,11
65,12,47.35,38.925,0,12,12
65,13,79.5,39.25,0,13,13
65,14,25.17142857142857,45.31428571428572,0,14,14
65,15,70.5,47.294117647058826,0,15,15
65,16,40.5,51.5,0,16,16
65,17,92.10344827586206,51.172413793103445,0,17,17
65,18,23.41860465116279,53.18604651162791,0,18,18
65,19,49.15625,55.625,0,19,19
65,20,84.15384615384616,55.51282051282051,0,20,20
65,21,35.5,74.0,0,21,21
65,22,10.5,82.78571428571429,0,22,22
65,23,19.975609756097562,84.5609756097561,0,23,23
65,24,45.78947368421053,88.10526315789474,0,24,24
65,25,90.075,90.975,0,25,25
66,1,10.705882352941176,6.5,0,1,1
66,2,44.5,11.5,0,2,2
66,3,33.0,13.0,0,3,3
66,4,23.333333333333332,16.855072463768117,0,4,4
66,5,58.42857142857143,14.771428571428572,0,5,5
66,6,40.97222222222222,21.916666666666668,0,6,6
66,7,56.0,22.5,0,7,7
66,8,68.70967741935483,23.161290322580644,0,8,8
66,9,10.705882352941176,24.5,0,9,9
66,10,18.209302325581394,27.3953488372093,0,10,10
66,11,66.91891891891892,28.864864864864863,0,11,11
66,12,39.625,34.15625,0,12,12
66,13,76.5,34.2,0,13,13
66,14,42.5,45.5,0,14,14
66,15,89.86111111111111,45.611111111111114,0,15,15
66,16,75.15789473684211,46.421052631578945,0,16,16
66,17,70.51428571428572,58.885714285714286,0,17,17
66,18,81.36363636363636,65.7090909090909,0,18,18
66,19,28.38888888888889,70.86111111111111,0,19,19
66,20,58.36666666666667,70.63333333333334,0,20,20
66,21,51.7027027027027,77.89189189189189,0,21,21
66,22,38.5,79.5,0,22,22
66,23,77.5,80.25,0,23,23
66,24,65.97674418604652,82.81395348837209,0,24,24
66,25,23.384615384615383,86.76923076923077,0,25,25
66,26,86.87179487179488,90.12820512820512,0,26,26
66,27,76.15625,91.625,0,27,27
67,1,82.80645161290323,7.451612903225806,0,1,1
67,2,71.39473684210526,8.342105263157896,0,2,2
67,3,8.875,10.1875,0,3,3
67,4,34.705882352941174,10.5,0,4,4
67,5,23.2972972972973,14.405405405405405,0,5,5
67,6,78.17647058823529,16.823529411764707,0,6,6
67,7,92.07407407407408,17.555555555555557,0,7,7
67,8,39.63333333333333,19.633333333333333,0,8,8
67,9,54.36666666666667,21.633333333333333,0,9,9
67,10,11.15625,23.375,0,10,10
67,11,85.5945945945946,25.0,0,11,11
67,12,27.5,27.0,0,12,12
67,13,6.214285714285714,28.5,0,13,13
67,14,17.0,34.0,0,14,14
67,15,48.0,35.0,0,15,15
67,16,29.86111111111111,37.388888888888886,0,16,16
67,17,91.0,37.0,0,17,17
67,18,67.82222222222222,46.044444444444444,0,18,18
67,19,80.63333333333334,50.63333333333333,0,19,19
67,20,42.354838709677416,54.74193548387097,0,20,20
67,21,75.51724137931035,56.62068965517241,0,21,21
67,22,66.10526315789474,57.78947368421053,0,22,22
67,23,12.705882352941176,59.5,0,23,23
67,24,28.13888888888889,64.38888888888889,0,24,24
67,25,49.11363636363637,64.20454545454545,0,25,25
67,26,89.27777777777777,64.5,0,26,26
67,27,10.191489361702128,71.1063829787234,0,27,27
67,28,40.5,71.5,0,28,28
67,29,82.53846153846153,71.56410256410257,0,29,29
67,30,23.5,73.5,0,30,30
67,31,32.3,73.85,0,31,31
67,32,87.0,80.73529411764706,0,32,32
67,33,16.894736842105264,81.21052631578948,0,33,33
67,34,37.5,82.5,0,34,34
67,35,27.64,85.54,0,35,35
67,36,80.78947368421052,87.15789473684211,0,36,36
67,37,92.10344827586206,87.82758620689656,0,37,37
67,38,65.36666666666666,91.63333333333334,0,38,38
68,1,23.5,10.214285714285714,0,1,1
68,2,25.633333333333333,16.366666666666667,0,2,2
68,3,77.93023255813954,16.53488372093023,0,3,3
68,4,65.41891891891892,17.81081081081081,0,4,4
68,5,33.8,27.72,0,5,5
68,6,78.48484848484848,30.393939393939394,0,6,6
68,7,47.883720930232556,35.116279069767444,0,7,7
68,8,6.484848484848484,45.84848484848485,0,8,8
68,9,60.98148148148148,49.092592592592595,0,9,9
68,10,91.73529411764706,53.0,0,10,10
68,11,56.16279069767442,61.83720930232558,0,11,11
68,12,68.41025641025641,64.97435897435898,0,12,12
68,13,59.05714285714286,77.94285714285714,0,13,13
68,14,59.36666666666667,88.63333333333334,0,14,14
68,15,20.0,91.0,0,15,15
68,16,76.375,91.65625,0,16,16
69,1,52.86666666666667,9.28888888888889,0,1,1
69,2,67.0,11.0,0,2,2
69,3,84.08823529411765,17.38235294117647,0,3,3
69,4,30.0,24.264705882352942,0,4,4
69,5,92.125,24.333333333333332,0,5,5
69,6,73.74418604651163,24.53488372093023,0,6,6
69,7,59.36666666666667,25.633333333333333,0,7,7
69,8,6.225,27.7,0,8,8
69,9,54.51428571428571,31.885714285714286,0,9,9
69,10,84.91666666666667,33.02777777777778,0,10,10
69,11,13.5,34.5,0,11,11
69,12,66.12820512820512,37.12820512820513,0,12,12
69,13,53.36666666666667,43.63333333333333,0,13,13
69,14,69.11428571428571,46.25714285714286,0,14,14
69,15,91.875,46.666666666666664,0,15,15
69,16,52.8421052631579,56.21052631578947,0,16,16
69,17,55.83783783783784,66.70270270270271,0,17,17
69,18,85.275,73.2,0,18,18
69,19,63.35,73.225,0,19,19
69,20,28.694444444444443,74.69444444444444,0,20,20
69,21,77.69444444444444,79.02777777777777,0,21,21
69,22,66.0,81.5,0,22,22
69,23,36.78181818181818,83.58181818181818,0,23,23
69,24,11.317073170731707,86.8780487804878,0,24,24
69,25,89.82222222222222,86.4,0,25,25
69,26,5.5,89.0,0,26,26
70,1,16.666666666666668,7.3076923076923075,0,1,1
70,2,36.5,7.2,0,2,2
70,3,48.78,9.32,0,3,3
70,4,75.0,9.5,0,4,4
