ImageNumber,ObjectNumber,Children_FilterObjects1_Count,Children_IdentifyPrimaryObjects2_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
30,4,1,1,22.5,15.5,0,4
30,5,0,0,42.666666666666664,14.88888888888889,0,5
30,6,1,1,33.57142857142857,17.61904761904762,0,6
30,7,1,1,19.5,23.5,0,7
30,8,1,1,7.421052631578948,23.894736842105264,0,8
30,9,1,1,39.88235294117647,25.41176470588235,0,9
30,10,1,1,89.5,28.5,0,10
30,11,1,1,15.090909090909092,29.90909090909091,0,11
30,12,1,1,25.58823529411765,31.11764705882353,0,12
30,13,1,1,59.36842105263158,32.473684210526315,0,13
30,14,1,1,36.55555555555556,33.333333333333336,0,14
30,15,1,1,6.5,37.0,0,15
30,16,1,1,39.47826086956522,37.95652173913044,0,16
30,17,1,1,49.0,37.5,0,17
30,18,1,1,59.705882352941174,43.411764705882355,0,18
30,19,1,1,89.0,43.0,0,19
30,20,1,1,68.4,46.4,0,20
30,21,1,1,31.6,48.4,0,21
30,22,1,1,24.0,50.5,0,22
30,23,1,1,82.0,50.5,0,23
30,24,1,1,92.0,51.5,0,24
30,25,1,1,13.882352941176471,53.588235294117645,0,25
30,26,0,0,38.63636363636363,53.09090909090909,0,26
30,27,1,1,47.5,57.22222222222222,0,27
30,28,1,1,65.125,56.875,0,28
30,29,1,1,72.5,58.0,0,29
30,30,1,1,29.157894736842106,59.8421052631579,0,30
30,31,1,1,82.36363636363636,59.90909090909091,0,31
30,32,1,1,91.6,60.4,0,32
30,33,1,1,39.888888888888886,63.44444444444444,0,33
30,34,1,1,17.074074074074073,66.92592592592592,0,34
30,35,1,1,59.81818181818182,65.68181818181819,0,35
30,36,1,1,87.4,68.6,0,36
30,37,1,1,45.526315789473685,72.63157894736842,0,37
30,38,1,1,25.95,76.1,0,38
30,39,1,1,61.75,79.5625,0,39
30,40,0,0,19.58823529411765,81.11764705882354,0,40
30,41,0,0,34.5,83.25,0,41
30,42,1,1,49.285714285714285,82.5,0,42
30,43,1,1,69.75,83.25,0,43
30,44,0,0,37.875,83.875,0,44
30,45,1,1,56.05,86.9,0,45
30,46,1,1,6.588235294117647,88.11764705882354,0,46
30,47,1,1,80.43478260869566,91.6086956521739,0,47
31,1,1,1,49.5,6.5,0,1
31,2,1,1,88.61904761904762,10.428571428571429,0,2
31,3,1,1,62.4,10.6,0,3
31,4,1,1,75.11764705882354,15.411764705882353,0,4
31,5,1,1,44.578947368421055,17.105263157894736,0,5
31,6,1,1,57.714285714285715,18.666666666666668,0,6
31,7,1,1,87.05,19.4,0,7
31,8,1,1,36.8421052631579,24.842105263157894,0,8
31,9,1,1,72.95,26.1,0,9
31,10,1,1,53.6,28.6,0,10
31,11,1,1,83.6470588235294,28.529411764705884,0,11
31,12,1,1,29.125,34.0625,0,12
31,13,1,1,65.72,34.84,0,13
31,14,1,1,79.45454545454545,38.27272727272727,0,14
31,15,1,1,15.222222222222221,41.5,0,15
31,16,0,0,45.5,41.5,0,16
31,17,1,1,77.77777777777777,42.666666666666664,0,17
31,18,0,0,22.214285714285715,45.642857142857146,0,18
31,19,1,1,41.25,48.375,0,19
31,20,1,1,60.0,48.5,0,20
31,21,0,0,30.5625,49.75,0,21
31,22,1,1,53.5,54.5,0,22
31,23,1,1,87.5,56.5,0,23
31,24,1,1,77.2,58.0,0,24
31,25,1,1,24.88235294117647,58.588235294117645,0,25
31,26,1,1,41.04761904761905,58.80952380952381,0,26
31,27,1,1,67.41176470588235,64.11764705882354,0,27
31,28,1,1,16.1,65.2,0,28
31,29,1,1,46.0,68.0,0,29
31,30,1,1,29.8125,70.375,0,30
31,31,1,1,11.0,72.5,0,31
31,32,1,1,57.4,73.6,0,32
31,33,1,1,67.4,74.4,0,33
31,34,1,1,91.58333333333333,76.20833333333333,0,34
31,35,1,1,19.88235294117647,81.58823529411765,0,35
31,36,1,1,81.42857142857143,81.61904761904762,0,36
31,37,1,1,9.470588235294118,81.3529411764706,0,37
31,38,1,1,52.375,82.25,0,38
31,39,1,1,40.333333333333336,83.11111111111111,0,39
31,40,0,0,61.5,88.71428571428571,0,40
31,41,1,1,45.6,89.6,0,41
31,42,1,1,17.928571428571427,91.71428571428571,0,42
31,43,1,1,31.58823529411765,91.88235294117646,0,43
32,1,1,1,11.526315789473685,7.157894736842105,0,1
32,2,1,1,86.0,9.5,0,2
32,3,1,1,52.5,10.222222222222221,0,3
32,4,1,1,61.0,10.0,0,4
32,5,1,1,9.909090909090908,11.363636363636363,0,5
32,6,1,1,70.57894736842105,18.105263157894736,0,6
32,7,0,0,57.5,19.5,0,7
32,8,1,1,32.27777777777778,23.38888888888889,0,8
32,9,0,0,19.6,25.4,0,9
32,10,1,1,9.363636363636363,27.09090909090909,0,10
32,11,1,1,43.111111111111114,27.27777777777778,0,11
32,12,1,1,66.0,31.0,0,12
32,13,1,1,91.41666666666667,32.541666666666664,0,13
32,14,1,1,49.625,33.1875,0,14
32,15,1,1,35.25,39.375,0,15
32,16,1,1,42.5,41.22222222222222,0,16
32,17,1,1,63.5625,41.75,0,17
32,18,1,1,85.875,41.666666666666664,0,18
32,19,1,1,49.8421052631579,45.0,0,19
32,20,1,1,23.8,44.88,0,20
32,21,1,1,13.476190476190476,50.666666666666664,0,21
32,22,1,1,37.857142857142854,52.285714285714285,0,22
32,23,1,1,75.08,51.88,0,23
32,24,1,1,55.473684210526315,53.36842105263158,0,24
32,25,1,1,46.0,55.5,0,25
32,26,1,1,84.19047619047619,58.95238095238095,0,26
32,27,1,1,35.23076923076923,62.76923076923077,0,27
32,28,1,1,45.166666666666664,63.72222222222222,0,28
32,29,1,1,64.8125,64.9375,0,29
32,30,1,1,92.15384615384616,66.23076923076923,0,30
32,31,0,0,7.384615384615385,67.61538461538461,0,31
32,32,1,1,71.82608695652173,69.95652173913044,0,32
32,33,1,1,50.5,71.5,0,33
32,34,1,1,26.0,71.5,0,34
32,35,1,1,34.25,72.625,0,35
32,36,1,1,85.47058823529412,74.3529411764706,0,36
32,37,1,1,56.464285714285715,78.71428571428571,0,37
32,38,0,0,65.5,80.5,0,38
32,39,0,0,5.954545454545454,81.72727272727273,0,39
32,40,0,0,29.2,82.0,0,40
32,41,1,1,45.6,81.6,0,41
32,42,1,1,91.75,82.41666666666667,0,42
32,43,0,0,82.11111111111111,83.05555555555556,0,43
32,44,1,1,20.4,83.6,0,44
32,45,1,1,12.857142857142858,88.85714285714286,0,45
32,46,0,0,70.36363636363636,89.31818181818181,0,46
32,47,1,1,42.266666666666666,90.33333333333333,0,47
32,48,1,1,23.083333333333332,93.25,0,48
33,1,1,1,21.5,5.5,0,1
33,2,1,1,36.30769230769231,6.0,0,2
33,3,1,1,84.0,6.285714285714286,0,3
33,4,0,0,45.5,8.5,0,4
33,5,1,1,55.5,12.0,0,5
33,6,0,0,80.61538461538461,14.615384615384615,0,6
33,7,1,1,6.15,15.85,0,7
33,8,1,1,38.3,16.1,0,8
33,9,1,1,68.84210526315789,16.157894736842106,0,9
33,10,1,1,59.11764705882353,20.58823529411765,0,10
33,11,1,1,13.5,22.714285714285715,0,11
33,12,0,0,22.0,22.8,0,12
33,13,0,0,29.142857142857142,24.928571428571427,0,13
33,14,0,0,6.0,31.0,0,14
33,15,1,1,63.583333333333336,32.333333333333336,0,15
33,16,1,1,91.22222222222223,32.5,0,16
33,17,1,1,15.4,32.6,0,17
33,18,1,1,24.51851851851852,37.666666666666664,0,18
33,19,1,1,39.875,43.125,0,19
33,20,1,1,89.5,42.5,0,20
33,21,1,1,31.555555555555557,45.333333333333336,0,21
33,22,1,1,11.0,45.5,0,22
33,23,0,0,17.0,46.5,0,23
33,24,1,1,29.11764705882353,51.88235294117647,0,24
33,25,1,1,84.86666666666666,52.53333333333333,0,25
33,26,1,1,52.46666666666667,52.86666666666667,0,26
33,27,1,1,75.72222222222223,57.166666666666664,0,27
33,28,1,1,11.266666666666667,60.93333333333333,0,28
33,29,1,1,83.5,63.5,0,29
33,30,1,1,55.285714285714285,65.5,0,30
33,31,1,1,75.15384615384616,66.61538461538461,0,31
33,32,1,1,37.55555555555556,67.11111111111111,0,32
33,33,1,1,16.5,67.71428571428571,0,33
33,34,1,1,40.5625,68.5,0,34
33,35,1,1,25.5,69.5,0,35
33,36,1,1,90.66666666666667,69.0,0,36
33,37,0,0,44.5625,70.375,0,37
33,38,1,1,78.8,69.6,0,38
33,39,1,1,7.0,73.5,0,39
33,40,1,1,70.05555555555556,73.88888888888889,0,40
33,41,1,1,31.5,75.71428571428571,0,41
33,42,1,1,14.0,83.5,0,42
33,43,1,1,31.90909090909091,83.9090909090909,0,43
33,44,0,0,73.0,83.5,0,44
33,45,1,1,87.34482758620689,82.75862068965517,0,45
33,46,1,1,65.41176470588235,85.88235294117646,0,46
33,47,1,1,46.0,86.0,0,47
33,48,1,1,54.3,91.1,0,48
33,49,1,1,78.5,93.5,0,49
34,1,1,1,39.11764705882353,7.588235294117647,0,1
34,2,1,1,88.25,7.95,0,2
34,3,1,1,28.235294117647058,10.235294117647058,0,3
34,4,0,0,6.0,11.0,0,4
34,5,0,0,14.6,13.6,0,5
34,6,1,1,48.5,14.5,0,6
34,7,0,0,61.88235294117647,15.588235294117647,0,7
34,8,0,0,35.5,16.0,0,8
34,9,1,1,75.21739130434783,17.956521739130434,0,9
34,10,1,1,37.875,23.875,0,10
34,11,1,1,63.714285714285715,23.5,0,11
34,12,1,1,5.285714285714286,25.5,0,12
34,13,1,1,48.4,26.2,0,13
34,14,1,1,85.6,25.6,0,14
34,15,1,1,73.11764705882354,26.58823529411765,0,15
34,16,1,1,13.6,31.4,0,16
34,17,1,1,32.0,31.5,0,17
34,18,1,1,41.625,32.25,0,18
34,19,1,1,58.72,33.36,0,19
34,20,1,1,72.41176470588235,36.11764705882353,0,20
34,21,1,1,22.11764705882353,37.588235294117645,0,21
34,22,1,1,52.333333333333336,41.666666666666664,0,22
34,23,1,1,64.21428571428571,44.357142857142854,0,23
34,24,1,1,82.0,44.5,0,24
34,25,1,1,41.88235294117647,45.411764705882355,0,25
34,26,1,1,10.0,47.666666666666664,0,26
34,27,1,1,90.88235294117646,48.470588235294116,0,27
34,28,0,0,73.58823529411765,50.11764705882353,0,28
34,29,1,1,60.75,51.4375,0,29
34,30,1,1,30.77777777777778,57.5,0,30
34,31,1,1,83.4,56.6,0,31
34,32,1,1,70.41176470588235,58.11764705882353,0,32
34,33,1,1,76.57894736842105,65.57894736842105,0,33
34,34,1,1,88.11764705882354,67.58823529411765,0,34
34,35,1,1,58.10526315789474,67.57894736842105,0,35
34,36,0,0,28.88235294117647,68.58823529411765,0,36
34,37,1,1,19.95,70.15,0,37
34,38,1,1,11.5625,72.25,0,38
34,39,1,1,79.0,73.33333333333333,0,39
34,40,1,1,91.0,77.33333333333333,0,40
34,41,1,1,64.19047619047619,78.71428571428571,0,41
34,42,1,1,53.411764705882355,81.11764705882354,0,42
34,43,1,1,18.22222222222222,83.03703703703704,0,43
34,44,1,1,44.111111111111114,84.88888888888889,0,44
34,45,1,1,92.2,85.5,0,45
34,46,0,0,59.92857142857143,88.85714285714286,0,46
34,47,1,1,76.0,88.0,0,47
34,48,1,1,83.84615384615384,89.53846153846153,0,48
35,1,1,1,26.5,6.0,0,1
35,2,1,1,78.61538461538461,6.384615384615385,0,2
35,3,1,1,18.0,9.636363636363637,0,3
35,4,0,0,5.5,10.714285714285714,0,4
35,5,1,1,41.64705882352941,12.470588235294118,0,5
35,6,1,1,76.42105263157895,14.421052631578947,0,6
35,7,0,0,59.5,17.285714285714285,0,7
35,8,1,1,12.285714285714286,18.5,0,8
35,9,1,1,44.5,22.0,0,9
35,10,1,1,91.5,21.5,0,10
35,11,1,1,82.64285714285714,25.5,0,11
35,12,1,1,53.8,28.85,0,12
35,13,1,1,90.58823529411765,30.11764705882353,0,13
35,14,1,1,67.95,34.75,0,14
35,15,1,1,5.777777777777778,37.5,0,15
35,16,0,0,77.9090909090909,38.36363636363637,0,16
35,17,1,1,86.5,40.0,0,17
35,18,1,1,36.5,45.0,0,18
35,19,1,1,18.58823529411765,46.11764705882353,0,19
35,20,1,1,9.6,47.4,0,20
35,21,1,1,26.5,47.5,0,21
35,22,1,1,44.411764705882355,46.88235294117647,0,22
35,23,1,1,64.94444444444444,47.166666666666664,0,23
35,24,1,1,73.5,48.5,0,24
35,25,1,1,89.3157894736842,50.0,0,25
35,26,1,1,52.0,55.8,0,26
35,27,1,1,22.5,57.5,0,27
35,28,1,1,77.125,57.125,0,28
35,29,1,1,68.5,59.0,0,29
35,30,1,1,86.1,60.05,0,30
35,31,1,1,35.64705882352941,61.529411764705884,0,31
35,32,1,1,59.23809523809524,61.714285714285715,0,32
35,33,1,1,7.0,62.5,0,33
35,34,0,0,75.5,67.0,0,34
35,35,1,1,28.75,69.66666666666667,0,35
35,36,1,1,20.157894736842106,70.84210526315789,0,36
35,37,0,0,70.5,71.28571428571429,0,37
35,38,0,0,87.61538461538461,70.61538461538461,0,38
35,39,1,1,11.588235294117647,73.11764705882354,0,39
35,40,1,1,29.0,77.5,0,40
35,41,1,1,6.0,79.0,0,41
35,42,1,1,64.9,79.05,0,42
35,43,0,0,55.0,81.0,0,43
35,44,1,1,39.72222222222222,82.88888888888889,0,44
35,45,1,1,80.0,84.0,0,45
35,46,1,1,27.041666666666668,85.625,0,46
35,47,1,1,4.636363636363637,89.9090909090909,0,47
35,48,1,1,16.25,91.45,0,48
35,49,0,0,52.1764705882353,91.11764705882354,0,49
35,50,1,1,41.63636363636363,93.0909090909091,0,50
35,51,1,1,72.53846153846153,92.84615384615384,0,51
36,1,1,1,49.08695652173913,9.217391304347826,0,1
36,2,1,1,11.0,9.789473684210526,0,2
36,3,1,1,30.0,9.5,0,3
36,4,1,1,61.25,10.75,0,4
36,5,1,1,71.5,16.0,0,5
36,6,1,1,5.285714285714286,17.5,0,6
36,7,1,1,28.75,18.6,0,7
36,8,0,0,85.6,18.6,0,8
36,9,0,0,17.5,21.5,0,9
36,10,1,1,30.63157894736842,25.789473684210527,0,10
36,11,1,1,50.04761904761905,28.19047619047619,0,11
36,12,1,1,88.33333333333333,28.333333333333332,0,12
36,13,1,1,64.2,28.8,0,13
36,14,1,1,15.0,30.0,0,14
36,15,1,1,79.25,31.7,0,15
36,16,1,1,61.421052631578945,32.63157894736842,0,16
36,17,1,1,28.90909090909091,34.09090909090909,0,17
36,18,1,1,38.608695652173914,36.869565217391305,0,18
36,19,0,0,52.5,38.0,0,19
36,20,1,1,66.38461538461539,41.61538461538461,0,20
36,21,1,1,84.88888888888889,44.111111111111114,0,21
36,22,1,1,29.58823529411765,44.11764705882353,0,22
36,23,1,1,73.2,45.0,0,23
36,24,1,1,46.5,47.0,0,24
36,25,1,1,58.476190476190474,47.714285714285715,0,25
36,26,1,1,92.5,50.5,0,26
36,27,0,0,21.125,52.875,0,27
36,28,1,1,41.5,53.714285714285715,0,28
36,29,1,1,79.13636363636364,54.27272727272727,0,29
36,30,1,1,6.466666666666667,55.833333333333336,0,30
36,31,1,1,57.11764705882353,60.588235294117645,0,31
36,32,1,1,90.89473684210526,59.578947368421055,0,32
36,33,1,1,25.4,61.4,0,33
36,34,1,1,64.88235294117646,61.588235294117645,0,34
36,35,1,1,42.5,63.285714285714285,0,35
36,36,1,1,12.882352941176471,63.588235294117645,0,36
36,37,1,1,74.52631578947368,64.84210526315789,0,37
36,38,1,1,30.894736842105264,69.57894736842105,0,38
36,39,1,1,16.5,71.5,0,39
36,40,0,0,81.6,72.4,0,40
36,41,1,1,44.64705882352941,72.52941176470588,0,41
36,42,1,1,54.9,75.95,0,42
36,43,1,1,71.9090909090909,77.81818181818181,0,43
36,44,1,1,92.33333333333333,78.44444444444444,0,44
36,45,1,1,12.5,78.5,0,45
36,46,1,1,39.10526315789474,81.42105263157895,0,46
36,47,1,1,18.25,87.4375,0,47
36,48,1,1,42.125,87.125,0,48
36,49,1,1,46.5,93.2,0,49
36,50,0,0,57.85,93.05,0,50
36,51,1,1,71.13333333333334,92.53333333333333,0,51
37,1,0,0,15.0,6.0,0,1
37,2,1,1,56.285714285714285,6.142857142857143,0,2
37,3,1,1,40.42857142857143,11.285714285714286,0,3
37,4,0,0,86.6,12.4,0,4
37,5,1,1,27.181818181818183,15.590909090909092,0,5
37,6,1,1,50.6,15.6,0,6
37,7,1,1,66.88235294117646,14.764705882352942,0,7
37,8,0,0,76.8,14.5,0,8
37,9,1,1,11.631578947368421,17.526315789473685,0,9
37,10,1,1,58.63636363636363,21.09090909090909,0,10
37,11,1,1,43.5,24.833333333333332,0,11
37,12,1,1,48.88235294117647,26.41176470588235,0,12
37,13,1,1,9.5,26.5,0,13
37,14,1,1,19.476190476190474,27.095238095238095,0,14
37,15,1,1,31.782608695652176,28.08695652173913,0,15
37,16,1,1,63.294117647058826,30.705882352941178,0,16
37,17,1,1,78.5,31.77777777777778,0,17
37,18,1,1,11.842105263157896,33.1578947368421,0,18
37,19,1,1,54.54545454545455,36.13636363636363,0,19
37,20,1,1,20.5,39.5,0,20
37,21,1,1,45.05555555555556,42.80555555555556,0,21
37,22,1,1,74.38095238095238,43.42857142857143,0,22
37,23,1,1,58.07692307692308,46.69230769230769,0,23
37,24,1,1,47.46153846153846,49.15384615384615,0,24
37,25,1,1,23.77777777777778,50.5,0,25
37,26,1,1,87.89473684210526,49.421052631578945,0,26
37,27,1,1,34.75,51.05,0,27
37,28,1,1,67.41176470588235,50.88235294117647,0,28
37,29,1,1,8.25,51.5,0,29
37,30,0,0,7.6,55.4,0,30
37,31,1,1,77.5,57.0,0,31
37,32,1,1,57.5,58.81818181818182,0,32
37,33,1,1,89.58823529411765,59.88235294117647,0,33
37,34,1,1,29.11764705882353,60.588235294117645,0,34
37,35,1,1,38.6,62.4,0,35
37,36,1,1,79.21428571428571,65.35714285714286,0,36
37,37,1,1,16.77777777777778,66.5,0,37
37,38,1,1,49.8421052631579,66.84210526315789,0,38
37,39,1,1,61.5625,67.75,0,39
37,40,1,1,37.77777777777778,70.5,0,40
37,41,1,1,69.24,70.68,0,41
37,42,0,0,25.75,73.66666666666667,0,42
37,43,0,0,90.85714285714286,73.85714285714286,0,43
37,44,1,1,61.5,76.5,0,44
37,45,1,1,78.61538461538461,77.0,0,45
37,46,1,1,47.0,80.0,0,46
37,47,0,0,13.545454545454545,81.81818181818181,0,47
37,48,1,1,22.727272727272727,84.72727272727273,0,48
37,49,1,1,57.88235294117647,84.58823529411765,0,49
37,50,0,0,91.66666666666667,86.0,0,50
37,51,1,1,37.4,86.6,0,51
37,52,0,0,22.928571428571427,90.85714285714286,0,52
37,53,1,1,12.764705882352942,92.47058823529412,0,53
37,54,0,0,60.0,93.5,0,54
37,55,1,1,80.5,93.5,0,55
38,1,1,1,33.0,7.0,0,1
38,2,1,1,63.0,6.7894736842105265,0,2
38,3,1,1,62.0,11.307692307692308,0,3
38,4,1,1,11.625,11.958333333333334,0,4
38,5,1,1,22.133333333333333,11.333333333333334,0,5
38,6,0,0,40.642857142857146,13.071428571428571,0,6
38,7,0,0,68.88888888888889,15.333333333333334,0,7
38,8,1,1,90.38095238095238,17.285714285714285,0,8
38,9,1,1,30.0,21.0,0,9
38,10,0,0,46.333333333333336,22.047619047619047,0,10
38,11,1,1,74.5909090909091,22.227272727272727,0,11
38,12,1,1,50.93333333333333,24.633333333333333,0,12
38,13,1,1,63.666666666666664,24.0,0,13
38,14,1,1,24.96153846153846,27.884615384615383,0,14
38,15,1,1,87.0,31.0,0,15
38,16,1,1,76.4,33.4,0,16
38,17,1,1,16.55,35.25,0,17
38,18,1,1,40.5,36.0,0,18
38,19,1,1,5.592592592592593,36.333333333333336,0,19
38,20,0,0,49.5,38.285714285714285,0,20
38,21,1,1,60.285714285714285,40.5,0,21
38,22,1,1,84.52631578947368,41.36842105263158,0,22
38,23,1,1,75.5,44.5,0,23
38,24,1,1,42.285714285714285,45.5,0,24
38,25,1,1,17.41176470588235,47.11764705882353,0,25
38,26,1,1,51.4,47.6,0,26
38,27,1,1,59.88235294117647,50.588235294117645,0,27
38,28,1,1,39.666666666666664,54.333333333333336,0,28
38,29,1,1,91.3157894736842,56.05263157894737,0,29
38,30,1,1,27.5,56.5,0,30
38,31,1,1,49.375,59.1875,0,31
38,32,0,0,77.28571428571429,59.5,0,32
38,33,1,1,62.758620689655174,61.03448275862069,0,33
38,34,1,1,92.0,64.5,0,34
38,35,1,1,11.911764705882353,65.32352941176471,0,35
38,36,0,0,72.875,67.875,0,36
38,37,1,1,43.96296296296296,68.44444444444444,0,37
38,38,1,1,63.22222222222222,68.61111111111111,0,38
38,39,1,1,84.77777777777777,68.5,0,39
38,40,1,1,52.45454545454545,69.5909090909091,0,40
38,41,0,0,28.157894736842106,71.78947368421052,0,41
38,42,1,1,91.91666666666667,75.16666666666667,0,42
38,43,1,1,42.21052631578947,78.0,0,43
38,44,1,1,11.36,78.92,0,44
38,45,0,0,57.05,82.25,0,45
38,46,1,1,30.77777777777778,84.5,0,46
38,47,1,1,43.11764705882353,86.82352941176471,0,47
38,48,1,1,8.75,89.05,0,48
38,49,1,1,20.375,89.75,0,49
38,50,1,1,37.0,92.5,0,50
39,1,1,1,43.421052631578945,8.105263157894736,0,1
39,2,1,1,62.5,10.0,0,2
39,3,0,0,5.0,13.5,0,3
39,4,1,1,69.3,13.85,0,4
39,5,0,0,86.1304347826087,14.08695652173913,0,5
39,6,1,1,32.666666666666664,14.76923076923077,0,6
39,7,1,1,52.61904761904762,15.571428571428571,0,7
39,8,1,1,18.470588235294116,16.647058823529413,0,8
39,9,0,0,85.53333333333333,21.333333333333332,0,9
39,10,1,1,13.473684210526315,23.36842105263158,0,10
39,11,1,1,44.0,24.136363636363637,0,11
39,12,1,1,73.28571428571429,23.5,0,12
39,13,1,1,25.09090909090909,28.09090909090909,0,13
39,14,1,1,55.4375,29.3125,0,14
39,15,1,1,64.11111111111111,28.37037037037037,0,15
39,16,1,1,74.5,31.714285714285715,0,16
39,17,1,1,87.6842105263158,32.8421052631579,0,17
39,18,1,1,12.5,34.5,0,18
39,19,1,1,28.705882352941178,37.294117647058826,0,19
39,20,0,0,40.54545454545455,38.18181818181818,0,20
39,21,1,1,52.09090909090909,38.5,0,21
39,22,1,1,71.73684210526316,41.8421052631579,0,22
39,23,1,1,82.5,43.0,0,23
39,24,0,0,27.68421052631579,47.1578947368421,0,24
39,25,1,1,11.647058823529411,47.470588235294116,0,25
39,26,0,0,62.888888888888886,48.333333333333336,0,26
39,27,0,0,24.875,50.125,0,27
39,28,1,1,14.789473684210526,57.63157894736842,0,28
39,29,1,1,70.4375,57.25,0,29
39,30,0,0,90.89473684210526,59.578947368421055,0,30
39,31,1,1,44.51851851851852,64.14814814814815,0,31
39,32,1,1,22.19047619047619,64.0952380952381,0,32
39,33,1,1,62.285714285714285,65.57142857142857,0,33
39,34,1,1,77.44,66.12,0,34
39,35,1,1,36.63157894736842,70.05263157894737,0,35
39,36,1,1,25.0,72.5,0,36
39,37,1,1,56.46666666666667,72.33333333333333,0,37
39,38,1,1,90.5,73.5,0,38
39,39,1,1,48.875,77.66666666666667,0,39
39,40,1,1,79.1,81.95,0,40
39,41,1,1,36.19047619047619,87.66666666666667,0,41
39,42,0,0,69.05128205128206,89.46153846153847,0,42
39,43,0,0,10.80952380952381,92.66666666666667,0,43
39,44,1,1,80.5,93.0,0,44
40,1,1,1,9.4,7.6,0,1
40,2,0,0,64.88235294117646,10.411764705882353,0,2
40,3,0,0,84.125,9.875,0,3
40,4,1,1,53.19230769230769,11.23076923076923,0,4
40,5,1,1,16.88235294117647,13.411764705882353,0,5
40,6,0,0,28.36842105263158,16.526315789473685,0,6
40,7,1,1,5.473684210526316,17.63157894736842,0,7
40,8,1,1,60.3125,19.875,0,8
40,9,1,1,75.34615384615384,20.346153846153847,0,9
40,10,1,1,21.88888888888889,22.72222222222222,0,10
40,11,1,1,36.5,24.77777777777778,0,11
40,12,1,1,67.5,28.0,0,12
40,13,1,1,9.7,29.9,0,13
40,14,0,0,57.470588235294116,36.76470588235294,0,14
40,15,1,1,79.22727272727273,35.40909090909091,0,15
40,16,1,1,30.157894736842106,37.8421052631579,0,16
40,17,1,1,12.0,40.5,0,17
40,18,1,1,72.95,39.9,0,18
40,19,0,0,59.65384615384615,40.96153846153846,0,19
40,20,0,0,22.933333333333334,46.6,0,20
40,21,1,1,49.75,49.15,0,21
40,22,1,1,39.0,50.64705882352941,0,22
40,23,1,1,14.916666666666666,52.083333333333336,0,23
40,24,1,1,62.5625,53.75,0,24
40,25,1,1,24.285714285714285,57.5,0,25
40,26,1,1,72.9090909090909,56.63636363636363,0,26
40,27,1,1,82.22222222222223,56.5,0,27
40,28,1,1,57.714285714285715,59.5,0,28
40,29,1,1,47.88235294117647,60.588235294117645,0,29
40,30,1,1,10.105263157894736,67.42105263157895,0,30
40,31,1,1,31.61764705882353,68.52941176470588,0,31
40,32,1,1,71.5,67.5,0,32
40,33,1,1,84.75,66.625,0,33
40,34,1,1,54.72727272727273,68.54545454545455,0,34
40,35,1,1,92.0,70.5,0,35
40,36,1,1,22.333333333333332,74.33333333333333,0,36
40,37,1,1,64.57142857142857,74.57142857142857,0,37
40,38,1,1,5.894736842105263,76.57894736842105,0,38
40,39,1,1,14.0,77.0,0,39
40,40,0,0,79.78260869565217,79.1304347826087,0,40
40,41,0,0,40.0,83.26086956521739,0,41
40,42,1,1,68.88235294117646,83.58823529411765,0,42
40,43,1,1,19.77777777777778,85.5,0,43
40,44,1,1,9.68,89.08,0,44
40,45,1,1,62.666666666666664,90.14285714285714,0,45
40,46,1,1,89.525,88.45,0,46
40,47,1,1,74.5625,90.75,0,47
41,1,1,1,47.5,5.8,0,1
41,2,1,1,65.5,7.222222222222222,0,2
41,3,1,1,88.89473684210526,8.421052631578947,0,3
41,4,1,1,16.384615384615383,9.615384615384615,0,4
41,5,1,1,40.80952380952381,13.952380952380953,0,5
41,6,0,0,30.0,15.0,0,6
41,7,1,1,54.6,14.4,0,7
41,8,1,1,71.68181818181819,17.363636363636363,0,8
41,9,1,1,91.625,17.75,0,9
41,10,1,1,14.5,20.0,0,10
41,11,1,1,48.8125,21.625,0,11
41,12,0,0,81.61538461538461,21.384615384615383,0,12
41,13,1,1,54.0,24.842105263157894,0,13
41,14,0,0,31.76923076923077,26.153846153846153,0,14
41,15,0,0,64.38461538461539,26.615384615384617,0,15
41,16,0,0,43.266666666666666,28.066666666666666,0,16
41,17,0,0,16.666666666666668,34.166666666666664,0,17
41,18,1,1,73.25,34.4,0,18
41,19,1,1,51.583333333333336,35.333333333333336,0,19
41,20,1,1,77.10526315789474,41.8421052631579,0,20
41,21,1,1,60.64705882352941,42.529411764705884,0,21
41,22,1,1,82.3913043478261,43.21739130434783,0,22
41,23,1,1,36.95,44.1,0,23
41,24,1,1,49.89473684210526,46.578947368421055,0,24
41,25,1,1,67.85714285714286,47.142857142857146,0,25
41,26,1,1,21.11764705882353,48.588235294117645,0,26
41,27,1,1,5.066666666666666,52.2,0,27
41,28,1,1,88.5,53.5,0,28
41,29,1,1,37.89473684210526,57.421052631578945,0,29
41,30,1,1,57.607142857142854,56.714285714285715,0,30
41,31,1,1,69.6923076923077,59.5,0,31
41,32,1,1,24.105263157894736,60.421052631578945,0,32
41,33,1,1,10.277777777777779,61.111111111111114,0,33
41,34,1,1,48.19047619047619,64.04761904761905,0,34
41,35,1,1,84.47368421052632,63.63157894736842,0,35
41,36,1,1,63.5625,68.625,0,36
41,37,1,1,34.88,70.44,0,37
41,38,1,1,17.333333333333332,72.14285714285714,0,38
41,39,1,1,72.13333333333334,72.53333333333333,0,39
41,40,1,1,88.7,75.9,0,40
41,41,0,0,55.70967741935484,76.58064516129032,0,41
