ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_FilterObjects
36,38,72.6470588235294,78.01960784313725,0,38,38
36,39,13.375,78.84375,0,39,39
36,40,40.0,81.5,0,40,40
36,41,19.0,87.5,0,41,41
36,42,43.0,87.5,0,42,42
36,43,72.13636363636364,92.0,0,43,43
37,1,57.166666666666664,6.0,0,1,1
37,2,42.13461538461539,11.23076923076923,0,2,2
37,3,67.8695652173913,14.543478260869565,0,3,3
37,4,27.936507936507937,15.698412698412698,0,4,4
37,5,51.5945945945946,15.324324324324325,0,5,5
37,6,12.6,17.514285714285716,0,6,6
37,7,43.65909090909091,24.681818181818183,0,7,7
37,8,49.84375,26.375,0,8,8
37,9,10.588235294117647,26.676470588235293,0,9,9
37,10,20.76923076923077,27.153846153846153,0,10,10
37,11,32.38461538461539,28.21153846153846,0,11,11
37,12,64.47058823529412,30.686274509803923,0,12,12
37,13,79.5,31.8,0,13,13
37,14,12.823529411764707,33.1764705882353,0,14,14
37,15,55.630434782608695,36.108695652173914,0,15,15
37,16,21.017543859649123,39.8421052631579,0,16,16
37,17,45.51923076923077,41.55769230769231,0,17,17
37,18,75.09615384615384,43.98076923076923,0,18,18
37,19,58.8421052631579,46.8421052631579,0,19,19
37,20,48.791666666666664,49.0,0,20,20
37,21,24.522727272727273,50.34090909090909,0,21,21
37,22,88.5,49.5,0,22,22
37,23,9.4,51.266666666666666,0,23,23
37,24,35.5,51.0,0,24,24
37,25,68.25581395348837,50.81395348837209,0,25,25
37,26,8.869565217391305,55.21739130434783,0,26,26
37,27,58.50877192982456,59.07017543859649,0,27,27
37,28,30.941176470588236,60.84313725490196,0,28,28
37,29,90.5,60.0,0,29,29
37,30,39.193548387096776,62.29032258064516,0,30,30
37,31,79.84210526315789,65.15789473684211,0,31,31
37,32,17.84375,66.625,0,32,32
37,33,51.10204081632653,66.57142857142857,0,33,33
37,34,62.4,67.825,0,34,34
37,35,38.53488372093023,70.25581395348837,0,35,35
37,36,70.17241379310344,71.65517241379311,0,36,36
37,37,91.51724137931035,74.37931034482759,0,37,37
37,38,79.5,77.37931034482759,0,38,38
37,39,62.340425531914896,76.06382978723404,0,39,39
37,40,47.5945945945946,79.97297297297297,0,40,40
37,41,59.0,84.5,0,41,41
37,42,38.1764705882353,86.82352941176471,0,42,42
37,43,13.366666666666667,91.63333333333334,0,43,43
38,1,65.1304347826087,5.478260869565218,0,1,1
38,2,34.35849056603774,7.320754716981132,0,2,2
38,3,12.423728813559322,11.796610169491526,0,3,3
38,4,63.0,10.653061224489797,0,4,4
38,5,69.3,15.85,0,5,5
38,6,91.3157894736842,17.5,0,6,6
38,7,31.0,21.0,0,7,7
38,8,46.0,21.952380952380953,0,8,8
38,9,75.5,22.5,0,9,9
38,10,52.15384615384615,24.596153846153847,0,10,10
38,11,64.83673469387755,24.0,0,11,11
38,12,24.91304347826087,26.652173913043477,0,12,12
38,13,27.482758620689655,31.379310344827587,0,13,13
38,14,88.0,31.0,0,14,14
38,15,77.35483870967742,33.25806451612903,0,15,15
38,16,17.555555555555557,35.044444444444444,0,16,16
38,17,41.58139534883721,36.02325581395349,0,17,17
38,18,6.591836734693878,36.224489795918366,0,18,18
38,19,61.02325581395349,40.41860465116279,0,19,19
38,20,85.94736842105263,42.26315789473684,0,20,20
38,21,76.5,44.5,0,21,21
38,22,43.10344827586207,45.51724137931034,0,22,22
38,23,18.5,47.0,0,23,23
38,24,52.34375,47.625,0,24,24
38,25,60.59090909090909,50.59090909090909,0,25,25
38,26,40.702127659574465,54.148936170212764,0,26,26
38,27,28.54385964912281,56.526315789473685,0,27,27
38,28,91.51851851851852,55.888888888888886,0,28,28
38,29,50.57142857142857,59.23809523809524,0,29,29
38,30,63.30909090909091,60.81818181818182,0,30,30
38,31,12.777777777777779,65.63492063492063,0,31,31
38,32,44.85294117647059,68.73529411764706,0,32,32
38,33,64.125,68.65,0,33,33
38,34,85.88636363636364,68.5909090909091,0,34,34
38,35,53.43333333333333,70.16666666666667,0,35,35
38,36,92.15,75.3,0,36,36
38,37,43.32432432432432,77.62162162162163,0,37,37
38,38,12.10344827586207,78.79310344827586,0,38,38
38,39,32.0,84.5,0,39,39
38,40,44.3,87.225,0,40,40
38,41,9.53061224489796,89.24489795918367,0,41,41
38,42,21.5,89.9,0,42,42
38,43,38.193548387096776,91.90322580645162,0,43,43
39,1,24.263157894736842,5.842105263157895,0,1,1
39,2,71.0,5.5,0,2,2
39,3,44.422222222222224,8.466666666666667,0,3,3
39,4,32.19230769230769,11.307692307692308,0,4,4
39,5,70.0,14.0,0,5,5
39,6,87.0,14.0,0,6,6
39,7,34.1875,16.875,0,7,7
39,8,53.472727272727276,15.781818181818181,0,8,8
39,9,19.38888888888889,16.86111111111111,0,9,9
39,10,86.84210526315789,20.842105263157894,0,10,10
39,11,74.30555555555556,23.694444444444443,0,11,11
39,12,14.431372549019608,23.07843137254902,0,12,12
39,13,45.06976744186046,24.46511627906977,0,13,13
39,14,63.42857142857143,23.714285714285715,0,14,14
39,15,25.916666666666668,27.916666666666668,0,15,15
39,16,65.78,29.04,0,16,16
39,17,75.5,31.5,0,17,17
39,18,88.94,32.96,0,18,18
39,19,13.151515151515152,34.27272727272727,0,19,19
39,20,29.266666666666666,37.13333333333333,0,20,20
39,21,53.16216216216216,38.75675675675676,0,21,21
39,22,72.70588235294117,41.98039215686274,0,22,22
39,23,83.92307692307692,43.42307692307692,0,23,23
39,24,12.30952380952381,47.595238095238095,0,24,24
39,25,71.15789473684211,57.1578947368421,0,25,25
39,26,15.442307692307692,57.76923076923077,0,26,26
39,27,44.65,62.0,0,27,27
39,28,23.0,64.0,0,28,28
39,29,78.58,66.34,0,29,29
39,30,46.125,65.91666666666667,0,30,30
39,31,63.06818181818182,65.02272727272727,0,31,31
39,32,37.81132075471698,70.15094339622641,0,32,32
39,33,25.785714285714285,72.33333333333333,0,33,33
39,34,57.5,72.5,0,34,34
39,35,91.12820512820512,73.87179487179488,0,35,35
39,36,49.79245283018868,77.64150943396227,0,36,36
39,37,80.02,81.68,0,37,37
39,38,70.5,86.61538461538461,0,38,38
39,39,36.869565217391305,87.82608695652173,0,39,39
39,40,70.5,91.5,0,40,40
40,1,50.4,5.457142857142857,0,1,1
40,2,10.653846153846153,7.653846153846154,0,2,2
40,3,54.271186440677965,11.677966101694915,0,3,3
40,4,18.23076923076923,13.384615384615385,0,4,4
40,5,6.549019607843137,17.941176470588236,0,5,5
40,6,61.18604651162791,20.023255813953487,0,6,6
40,7,76.43137254901961,20.529411764705884,0,7,7
40,8,23.0,22.612903225806452,0,8,8
40,9,37.60526315789474,24.657894736842106,0,9,9
40,10,68.29411764705883,28.03921568627451,0,10,10
40,11,10.557692307692308,29.423076923076923,0,11,11
40,12,80.03846153846153,35.19230769230769,0,12,12
40,13,31.0,38.0,0,13,13
40,14,13.293103448275861,40.56896551724138,0,14,14
40,15,74.17073170731707,39.926829268292686,0,15,15
40,16,40.0,47.4,0,16,16
40,17,51.05357142857143,48.785714285714285,0,17,17
40,18,40.10344827586207,51.827586206896555,0,18,18
40,19,16.09090909090909,52.484848484848484,0,19,19
40,20,63.875,53.65,0,20,20
40,21,83.15625,56.625,0,21,21
40,22,25.0,57.5,0,22,22
40,23,59.48275862068966,59.62068965517241,0,23,23
40,24,48.744680851063826,60.744680851063826,0,24,24
40,25,11.023255813953488,67.27906976744185,0,25,25
40,26,31.82051282051282,66.8974358974359,0,26,26
40,27,85.66666666666667,66.6923076923077,0,27,27
40,28,72.57777777777778,67.53333333333333,0,28,28
40,29,55.5,68.8125,0,29,29
40,30,33.77777777777778,71.5925925925926,0,30,30
40,31,92.27272727272727,70.5,0,31,31
40,32,22.934782608695652,74.3695652173913,0,32,32
40,33,64.45833333333333,75.04166666666667,0,33,33
40,34,7.595744680851064,76.44680851063829,0,34,34
40,35,15.0,76.5,0,35,35
40,36,42.022222222222226,83.44444444444444,0,36,36
40,37,69.89473684210526,84.0,0,37,37
40,38,20.633333333333333,85.36666666666666,0,38,38
40,39,90.34693877551021,88.16326530612245,0,39,39
40,40,10.633802816901408,88.21126760563381,0,40,40
40,41,63.611111111111114,90.38888888888889,0,41,41
40,42,75.46511627906976,90.93023255813954,0,42,42
41,1,48.32258064516129,6.0,0,1,1
41,2,66.4186046511628,7.511627906976744,0,2,2
41,3,90.02272727272727,8.068181818181818,0,3,3
41,4,41.925,14.025,0,4,4
41,5,55.45652173913044,14.282608695652174,0,5,5
41,6,72.2439024390244,17.26829268292683,0,6,6
41,7,92.12,17.8,0,7,7
41,8,15.421052631578947,20.157894736842106,0,8,8
41,9,49.0,21.5,0,9,9
41,10,55.12820512820513,24.897435897435898,0,10,10
41,11,32.026315789473685,25.842105263157894,0,11,11
41,12,17.794520547945204,34.24657534246575,0,12,12
41,13,74.34210526315789,34.39473684210526,0,13,13
41,14,52.470588235294116,35.431372549019606,0,14,14
41,15,61.65384615384615,42.65384615384615,0,15,15
41,16,83.23076923076923,43.38461538461539,0,16,16
41,17,38.06521739130435,44.21739130434783,0,17,17
41,18,51.15625,46.625,0,18,18
41,19,68.7560975609756,47.146341463414636,0,19,19
41,20,21.894736842105264,48.78947368421053,0,20,20
41,21,6.225,52.075,0,21,21
41,22,89.85,53.3,0,22,22
41,23,38.648148148148145,57.48148148148148,0,23,23
41,24,58.54716981132076,57.056603773584904,0,24,24
41,25,70.5,59.5,0,25,25
41,26,25.128205128205128,60.30769230769231,0,26,26
41,27,10.8125,61.1875,0,27,27
41,28,49.333333333333336,63.785714285714285,0,28,28
41,29,85.06,64.04,0,29,29
41,30,64.66666666666667,68.86666666666666,0,30,30
41,31,35.61224489795919,70.63265306122449,0,31,31
41,32,73.0,72.33333333333333,0,32,32
41,33,18.152542372881356,71.30508474576271,0,33,33
41,34,89.5,75.5,0,34,34
41,35,68.75757575757575,77.33333333333333,0,35,35
41,36,10.4375,80.10416666666667,0,36,36
41,37,78.86666666666666,83.28888888888889,0,37,37
41,38,30.027027027027028,83.43243243243244,0,38,38
41,39,91.35555555555555,86.66666666666667,0,39,39
41,40,28.0,88.28205128205128,0,40,40
42,1,25.896551724137932,5.862068965517241,0,1,1
42,2,62.5,7.0,0,2,2
42,3,30.146341463414632,10.829268292682928,0,3,3
42,4,42.644444444444446,11.133333333333333,0,4,4
42,5,54.29090909090909,11.2,0,5,5
42,6,15.833333333333334,18.1875,0,6,6
42,7,65.1304347826087,19.869565217391305,0,7,7
42,8,26.323529411764707,20.91176470588235,0,8,8
42,9,44.203125,24.5625,0,9,9
42,10,6.916666666666667,28.02777777777778,0,10,10
42,11,68.28,30.74,0,11,11
42,12,87.47826086956522,35.69565217391305,0,12,12
42,13,91.31428571428572,37.51428571428571,0,13,13
42,14,51.564516129032256,36.983870967741936,0,14,14
42,15,69.54166666666667,40.854166666666664,0,15,15
42,16,14.781818181818181,42.10909090909091,0,16,16
42,17,61.0,41.5,0,17,17
42,18,43.46808510638298,50.06382978723404,0,18,18
42,19,67.06,54.04,0,19,19
42,20,18.74468085106383,57.297872340425535,0,20,20
42,21,38.52542372881356,57.728813559322035,0,21,21
42,22,50.25806451612903,58.38709677419355,0,22,22
42,23,6.675,63.025,0,23,23
42,24,72.56818181818181,63.11363636363637,0,24,24
42,25,65.04255319148936,64.95744680851064,0,25,25
42,26,25.666666666666668,65.82222222222222,0,26,26
42,27,36.74193548387097,70.64516129032258,0,27,27
42,28,91.63333333333334,71.63333333333334,0,28,28
42,29,5.875,80.33333333333333,0,29,29
42,30,77.93442622950819,79.44262295081967,0,30,30
42,31,92.47368421052632,84.26315789473684,0,31,31
42,32,58.18333333333333,85.5,0,32,32
42,33,67.39583333333333,86.77083333333333,0,33,33
42,34,27.387096774193548,87.95161290322581,0,34,34
42,35,46.309859154929576,91.53521126760563,0,35,35
43,1,77.25581395348837,7.465116279069767,0,1,1
43,2,14.475409836065573,8.426229508196721,0,2,2
43,3,41.0,8.5,0,3,3
43,4,29.16,12.82,0,4,4
43,5,84.225,15.15,0,5,5
43,6,8.666666666666666,17.866666666666667,0,6,6
43,7,45.84848484848485,17.727272727272727,0,7,7
43,8,60.666666666666664,19.833333333333332,0,8,8
43,9,16.897435897435898,21.307692307692307,0,9,9
43,10,90.92,22.98,0,10,10
43,11,33.46938775510204,24.387755102040817,0,11,11
43,12,12.903225806451612,26.193548387096776,0,12,12
43,13,22.97872340425532,32.361702127659576,0,13,13
43,14,54.38709677419355,33.0,0,14,14
43,15,36.15094339622642,35.58490566037736,0,15,15
43,16,63.0,42.4,0,16,16
43,17,73.81666666666666,43.25,0,17,17
43,18,63.0,46.629629629629626,0,18,18
43,19,39.10344827586207,47.48275862068966,0,19,19
43,20,86.84615384615384,48.743589743589745,0,20,20
43,21,48.0,52.5,0,21,21
43,22,82.23076923076923,54.76923076923077,0,22,22
43,23,71.88636363636364,55.79545454545455,0,23,23
43,24,18.733333333333334,57.6,0,24,24
43,25,34.027027027027025,62.37837837837838,0,25,25
43,26,54.705882352941174,61.5,0,26,26
43,27,78.7,63.9,0,27,27
43,28,56.63333333333333,66.36666666666666,0,28,28
43,29,15.88888888888889,69.42592592592592,0,29,29
43,30,46.09090909090909,69.27272727272727,0,30,30
43,31,87.44680851063829,69.97872340425532,0,31,31
43,32,6.0,70.0,0,32,32
43,33,30.229166666666668,71.41666666666667,0,33,33
43,34,37.5,71.5,0,34,34
43,35,22.41509433962264,79.52830188679245,0,35,35
43,36,65.62857142857143,78.71428571428571,0,36,36
43,37,92.125,78.66666666666667,0,37,37
43,38,43.63333333333333,80.36666666666666,0,38,38
43,39,33.61194029850746,83.4776119402985,0,39,39
43,40,86.8,85.42222222222222,0,40,40
43,41,71.4054054054054,90.29729729729729,0,41,41
44,1,16.363636363636363,6.090909090909091,0,1,1
44,2,68.8936170212766,6.8936170212765955,0,2,2
44,3,36.083333333333336,7.722222222222222,0,3,3
44,4,15.0,11.0,0,4,4
44,5,92.7,11.0,0,5,5
44,6,80.53448275862068,11.620689655172415,0,6,6
44,7,53.48717948717949,17.41025641025641,0,7,7
44,8,44.10526315789474,18.13157894736842,0,8,8
44,9,5.3,20.0,0,9,9
44,10,16.390243902439025,21.073170731707318,0,10,10
44,11,36.15625,21.125,0,11,11
44,12,68.34426229508196,21.770491803278688,0,12,12
44,13,25.8125,26.666666666666668,0,13,13
44,14,49.3421052631579,28.394736842105264,0,14,14
44,15,40.25,28.339285714285715,0,15,15
44,16,80.0,30.492957746478872,0,16,16
44,17,6.107142857142857,32.642857142857146,0,17,17
44,18,17.813953488372093,38.02325581395349,0,18,18
44,19,47.95238095238095,38.214285714285715,0,19,19
44,20,37.945945945945944,38.567567567567565,0,20,20
44,21,56.75555555555555,39.53333333333333,0,21,21
44,22,69.375,36.916666666666664,0,22,22
44,23,27.0,41.0,0,23,23
44,24,70.38709677419355,41.935483870967744,0,24,24
44,25,43.73684210526316,47.1578947368421,0,25,25
44,26,21.0,48.0,0,26,26
44,27,63.75675675675676,47.4054054054054,0,27,27
44,28,53.333333333333336,49.22222222222222,0,28,28
44,29,40.02439024390244,52.8780487804878,0,29,29
44,30,65.96,58.22,0,30,30
44,31,50.46511627906977,59.13953488372093,0,31,31
44,32,79.02439024390245,62.58536585365854,0,32,32
44,33,41.10909090909091,66.63636363636364,0,33,33
44,34,55.5,67.0,0,34,34
44,35,67.14634146341463,69.3170731707317,0,35,35
44,36,11.048780487804878,73.29268292682927,0,36,36
44,37,57.21153846153846,79.9423076923077,0,37,37
44,38,17.85,83.3,0,38,38
44,39,61.40816326530612,87.95918367346938,0,39,39
44,40,24.84375,89.375,0,40,40
44,41,13.333333333333334,92.125,0,41,41
45,1,14.584905660377359,7.509433962264151,0,1,1
45,2,37.7027027027027,12.243243243243244,0,2,2
45,3,65.0,16.5,0,3,3
45,4,42.306451612903224,20.596774193548388,0,4,4
45,5,7.214285714285714,25.333333333333332,0,5,5
45,6,43.0,26.5,0,6,6
45,7,52.14754098360656,24.229508196721312,0,7,7
45,8,61.228070175438596,31.859649122807017,0,8,8
45,9,26.80392156862745,33.666666666666664,0,9,9
45,10,44.34146341463415,41.48780487804878,0,10,10
45,11,67.59701492537313,40.04477611940298,0,11,11
45,12,88.5,48.0,0,12,12
45,13,27.108695652173914,49.630434782608695,0,13,13
45,14,6.071428571428571,53.642857142857146,0,14,14
45,15,79.72549019607843,52.411764705882355,0,15,15
45,16,17.346153846153847,57.65384615384615,0,16,16
45,17,92.22222222222223,62.0,0,17,17
45,18,41.148148148148145,62.96296296296296,0,18,18
45,19,35.64102564102564,65.0,0,19,19
45,20,80.65789473684211,66.23684210526316,0,20,20
45,21,16.23076923076923,69.38461538461539,0,21,21
45,22,53.48275862068966,71.62068965517241,0,22,22
45,23,78.34615384615384,75.65384615384616,0,23,23
45,24,61.84905660377358,78.28301886792453,0,24,24
45,25,22.5,79.22727272727273,0,25,25
45,26,69.63636363636364,83.0,0,26,26
45,27,42.53191489361702,84.44680851063829,0,27,27
45,28,15.777777777777779,88.17777777777778,0,28,28
45,29,49.205882352941174,91.76470588235294,0,29,29
45,30,74.5,92.27272727272727,0,30,30
46,1,45.666666666666664,6.375,0,1,1
46,2,50.5,6.0,0,2,2
46,3,64.22727272727273,5.409090909090909,0,3,3
46,4,67.12820512820512,14.128205128205128,0,4,4
46,5,38.73684210526316,19.473684210526315,0,5,5
46,6,19.5,21.0,0,6,6
46,7,60.81818181818182,24.745454545454546,0,7,7
46,8,89.39622641509433,32.83018867924528,0,8,8
46,9,57.5,37.785714285714285,0,9,9
46,10,72.12,37.8,0,10,10
46,11,39.81818181818182,42.163636363636364,0,11,11
46,12,27.0,48.0,0,12,12
46,13,67.42105263157895,49.71052631578947,0,13,13
46,14,13.465116279069768,50.93023255813954,0,14,14
46,15,49.766666666666666,51.016666666666666,0,15,15
46,16,85.54285714285714,52.74285714285714,0,16,16
46,17,25.94736842105263,59.578947368421055,0,17,17
46,18,58.61194029850746,59.64179104477612,0,18,18
46,19,70.97674418604652,60.18604651162791,0,19,19
46,20,79.64285714285714,61.785714285714285,0,20,20
46,21,92.15789473684211,62.8421052631579,0,21,21
46,22,43.333333333333336,64.13333333333334,0,22,22
46,23,9.07843137254902,67.94117647058823,0,23,23
46,24,43.0,78.5,0,24,24
46,25,52.6530612244898,80.65306122448979,0,25,25
46,26,32.77777777777778,81.9074074074074,0,26,26
46,27,64.23913043478261,84.82608695652173,0,27,27
46,28,75.57407407407408,86.0925925925926,0,28,28
47,1,52.5,6.5,0,1,1
47,2,37.58620689655172,7.4655172413793105,0,2,2
47,3,67.92156862745098,15.058823529411764,0,3,3
47,4,56.457142857142856,16.285714285714285,0,4,4
47,5,22.394736842105264,17.342105263157894,0,5,5
47,6,47.6551724137931,17.0,0,6,6
47,7,32.81395348837209,22.25581395348837,0,7,7
47,8,91.5,22.0,0,8,8
47,9,80.23076923076923,25.634615384615383,0,9,9
47,10,52.08,27.06,0,10,10
47,11,73.37704918032787,30.278688524590162,0,11,11
47,12,91.325,34.025,0,12,12
47,13,12.169491525423728,34.610169491525426,0,13,13
47,14,52.44230769230769,36.34615384615385,0,14,14
47,15,63.78,39.4,0,15,15
47,16,37.56944444444444,41.56944444444444,0,16,16
47,17,81.38461538461539,42.69230769230769,0,17,17
47,18,15.375,46.583333333333336,0,18,18
47,19,5.8125,49.5,0,19,19
47,20,29.53846153846154,50.23076923076923,0,20,20
47,21,50.56363636363636,51.56363636363636,0,21,21
47,22,69.24,51.36,0,22,22
47,23,88.26829268292683,53.09756097560975,0,23,23
47,24,58.59183673469388,53.40816326530612,0,24,24
47,25,16.68,56.76,0,25,25
47,26,89.0,59.13636363636363,0,26,26
47,27,5.9,61.3,0,27,27
47,28,43.40425531914894,63.659574468085104,0,28,28
47,29,33.785714285714285,67.33333333333333,0,29,29
47,30,13.15625,68.375,0,30,30
47,31,82.76923076923077,73.5,0,31,31
47,32,20.91891891891892,75.86486486486487,0,32,32
47,33,51.885714285714286,75.94285714285714,0,33,33
47,34,55.31428571428572,81.05714285714286,0,34,34
47,35,68.04761904761905,80.21428571428571,0,35,35
47,36,44.604166666666664,84.39583333333333,0,36,36
47,37,28.160714285714285,86.23214285714286,0,37,37
47,38,85.85714285714286,88.89285714285714,0,38,38
47,39,90.88571428571429,88.68571428571428,0,39,39
47,40,13.0,91.0,0,40,40
48,1,83.0,5.3,0,1,1
48,2,27.209302325581394,6.395348837209302,0,2,2
48,3,35.0,9.105263157894736,0,3,3
48,4,20.524590163934427,14.442622950819672,0,4,4
48,5,47.440677966101696,18.406779661016948,0,5,5
48,6,12.1875,23.234375,0,6,6
48,7,63.5,23.214285714285715,0,7,7
48,8,24.272727272727273,27.623376623376622,0,8,8
48,9,56.09615384615385,28.442307692307693,0,9,9
48,10,42.214285714285715,28.714285714285715,0,10,10
48,11,70.77586206896552,32.224137931034484,0,11,11
48,12,53.473684210526315,38.23684210526316,0,12,12
48,13,27.745454545454546,38.70909090909091,0,13,13
48,14,88.0,43.5,0,14,14
48,15,35.333333333333336,44.75,0,15,15
48,16,16.0,50.03389830508475,0,16,16
48,17,58.266666666666666,51.2,0,17,17
48,18,60.25806451612903,55.25806451612903,0,18,18
48,19,84.625,60.541666666666664,0,19,19
48,20,47.5,62.0,0,20,20
48,21,19.388059701492537,64.50746268656717,0,21,21
48,22,92.0,67.5,0,22,22
48,23,9.258064516129032,67.64516129032258,0,23,23
48,24,59.64102564102564,68.51282051282051,0,24,24
48,25,46.89473684210526,76.52631578947368,0,25,25
48,26,31.0,77.5,0,26,26
48,27,77.33333333333333,80.0,0,27,27
48,28,90.44642857142857,80.60714285714286,0,28,28
48,29,19.130434782608695,81.82608695652173,0,29,29
48,30,66.17647058823529,81.82352941176471,0,30,30
48,31,79.39655172413794,88.74137931034483,0,31,31
48,32,52.666666666666664,89.80392156862744,0,32,32
48,33,33.2972972972973,91.83783783783784,0,33,33
49,1,65.60526315789474,6.421052631578948,0,1,1
49,2,83.45588235294117,11.897058823529411,0,2,2
49,3,63.91836734693877,12.346938775510203,0,3,3
49,4,23.8125,14.333333333333334,0,4,4
49,5,42.911764705882355,17.147058823529413,0,5,5
49,6,74.87755102040816,21.653061224489797,0,6,6
49,7,45.583333333333336,21.625,0,7,7
49,8,87.94642857142857,24.571428571428573,0,8,8
49,9,27.62162162162162,25.16216216216216,0,9,9
49,10,57.77777777777778,25.31111111111111,0,10,10
49,11,44.3859649122807,28.385964912280702,0,11,11
49,12,92.32,29.56,0,12,12
49,13,66.07894736842105,29.55263157894737,0,13,13
49,14,18.894736842105264,32.78947368421053,0,14,14
49,15,75.27272727272727,33.36363636363637,0,15,15
49,16,39.77049180327869,36.40983606557377,0,16,16
49,17,65.27659574468085,37.638297872340424,0,17,17
49,18,52.784615384615385,39.784615384615385,0,18,18
49,19,9.80327868852459,40.049180327868854,0,19,19
49,20,75.65,42.425,0,20,20
49,21,30.714285714285715,42.06122448979592,0,21,21
49,22,87.95121951219512,44.048780487804876,0,22,22
49,23,89.0,49.5,0,23,23
49,24,54.05769230769231,50.5,0,24,24
49,25,80.42,50.16,0,25,25
49,26,40.41860465116279,58.86046511627907,0,26,26
49,27,18.547619047619047,61.333333333333336,0,27,27
49,28,53.44897959183673,63.89795918367347,0,28,28
49,29,84.25454545454545,65.01818181818182,0,29,29
49,30,54.0,73.46511627906976,0,30,30
49,31,17.095238095238095,76.9047619047619,0,31,31
49,32,89.17647058823529,80.55882352941177,0,32,32
49,33,44.473684210526315,77.71052631578948,0,33,33
49,34,43.48837209302326,85.09302325581395,0,34,34
49,35,53.5,85.5,0,35,35
49,36,18.19047619047619,89.07142857142857,0,36,36
49,37,68.08333333333333,90.02777777777777,0,37,37
50,1,78.27272727272727,9.5,0,1,1
50,2,35.77777777777778,8.577777777777778,0,2,2
50,3,23.714285714285715,11.061224489795919,0,3,3
50,4,49.2962962962963,14.88888888888889,0,4,4
50,5,57.81395348837209,16.976744186046513,0,5,5
50,6,32.3125,21.666666666666668,0,6,6
50,7,88.0625,26.125,0,7,7
50,8,71.66666666666667,27.2,0,8,8
50,9,76.41935483870968,28.903225806451612,0,9,9
50,10,46.15384615384615,32.09615384615385,0,10,10
50,11,38.0377358490566,33.735849056603776,0,11,11
50,12,15.428571428571429,34.23809523809524,0,12,12
50,13,58.875,34.1875,0,13,13
50,14,20.771929824561404,36.07017543859649,0,14,14
50,15,7.5,41.05769230769231,0,15,15
50,16,69.38709677419355,40.306451612903224,0,16,16
50,17,41.7,43.15,0,17,17
50,18,18.58490566037736,47.16981132075472,0,18,18
50,19,33.5945945945946,54.027027027027025,0,19,19
50,20,55.10344827586207,59.827586206896555,0,20,20
50,21,45.3469387755102,64.34693877551021,0,21,21
50,22,69.29508196721312,67.78688524590164,0,22,22
50,23,30.727272727272727,68.36363636363636,0,23,23
50,24,89.5,69.5,0,24,24
50,25,53.608695652173914,73.47826086956522,0,25,25
50,26,43.339285714285715,77.33928571428571,0,26,26
50,27,87.19047619047619,79.95238095238095,0,27,27
50,28,59.42307692307692,81.4423076923077,0,28,28
50,29,75.5,83.67647058823529,0,29,29
50,30,49.808510638297875,86.63829787234043,0,30,30
50,31,9.35,90.225,0,31,31
50,32,42.09090909090909,89.32727272727273,0,32,32
50,33,24.066666666666666,90.84444444444445,0,33,33
51,1,59.19047619047619,8.714285714285714,0,1,1
51,2,49.35,10.575,0,2,2
51,3,37.58139534883721,13.976744186046512,0,3,3
51,4,6.24,14.68,0,4,4
51,5,62.81944444444444,15.833333333333334,0,5,5
51,6,90.82926829268293,15.560975609756097,0,6,6
51,7,26.352941176470587,16.41176470588235,0,7,7
51,8,47.285714285714285,19.392857142857142,0,8,8
51,9,52.64705882352941,21.441176470588236,0,9,9
51,10,29.11627906976744,21.930232558139537,0,10,10
51,11,6.185185185185185,26.814814814814813,0,11,11
51,12,21.653846153846153,29.346153846153847,0,12,12
51,13,75.22727272727273,34.34090909090909,0,13,13
51,14,55.4,36.0,0,14,14
51,15,34.5,37.214285714285715,0,15,15
51,16,62.654545454545456,37.0,0,16,16
51,17,82.48275862068965,38.37931034482759,0,17,17
51,18,91.0,39.5,0,18,18
51,19,45.97222222222222,42.166666666666664,0,19,19
51,20,77.1304347826087,44.52173913043478,0,20,20
51,21,35.56603773584906,46.735849056603776,0,21,21
51,22,59.5,50.851851851851855,0,22,22
51,23,74.75,51.15,0,23,23
51,24,89.29787234042553,52.38297872340426,0,24,24
51,25,12.204545454545455,59.06818181818182,0,25,25
51,26,76.27777777777777,59.30555555555556,0,26,26
51,27,22.047619047619047,59.785714285714285,0,27,27
51,28,9.5,69.5,0,28,28
51,29,30.5,70.0,0,29,29
51,30,47.15625,72.625,0,30,30
51,31,92.5,72.5,0,31,31
51,32,76.72093023255815,75.46511627906976,0,32,32
51,33,55.294117647058826,76.5,0,33,33
51,34,64.45652173913044,76.32608695652173,0,34,34
51,35,34.172413793103445,78.10344827586206,0,35,35
51,36,92.125,82.75,0,36,36
51,37,52.84,87.28,0,37,37
51,38,78.65306122448979,86.83673469387755,0,38,38
51,39,34.166666666666664,88.44444444444444,0,39,39
51,40,12.0,92.5,0,40,40
51,41,36.68,91.76,0,41,41
52,1,85.72727272727273,6.818181818181818,0,1,1
52,2,27.59090909090909,7.25,0,2,2
52,3,34.111111111111114,9.11111111111111,0,3,3
52,4,71.65,9.875,0,4,4
52,5,71.81818181818181,19.318181818181817,0,5,5
52,6,83.5,20.0,0,6,6
52,7,13.790322580645162,21.983870967741936,0,7,7
52,8,44.214285714285715,23.5,0,8,8
52,9,22.5531914893617,26.638297872340427,0,9,9
52,10,63.09803921568628,28.901960784313726,0,10,10
52,11,41.775,31.875,0,11,11
52,12,52.0,32.15625,0,12,12
