ImageNumber,ObjectNumber,Children_DilateObjects_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects1
34,37,1,54.578947368421055,81.10526315789474,0,37,37
34,38,1,19.08,83.04,0,38,38
34,39,1,44.90909090909091,84.81818181818181,0,39,39
34,40,1,77.0,87.76190476190476,0,40,40
35,1,1,27.363636363636363,6.090909090909091,0,1,1
35,2,1,79.33333333333333,6.111111111111111,0,2,2
35,3,1,18.952380952380953,9.904761904761905,0,3,3
35,4,1,6.125,10.875,0,4,4
35,5,1,42.76190476190476,12.80952380952381,0,5,5
35,6,1,76.5,14.8,0,6,6
35,7,1,13.0,18.0,0,7,7
35,8,1,45.56521739130435,22.17391304347826,0,8,8
35,9,1,92.0909090909091,21.636363636363637,0,9,9
35,10,1,83.2,25.666666666666668,0,10,10
35,11,1,54.69565217391305,28.82608695652174,0,11,11
35,12,1,91.66666666666667,30.25,0,12,12
35,13,1,69.05263157894737,34.36842105263158,0,13,13
35,14,1,6.5625,37.75,0,14,14
35,15,1,87.19047619047619,39.95238095238095,0,15,15
35,16,1,37.588235294117645,44.88235294117647,0,16,16
35,17,1,19.416666666666668,46.25,0,17,17
35,18,1,10.5,47.27272727272727,0,18,18
35,19,1,27.11764705882353,47.411764705882355,0,19,19
35,20,1,45.38461538461539,46.61538461538461,0,20,20
35,21,1,66.05555555555556,46.833333333333336,0,21,21
35,22,1,74.23809523809524,48.38095238095238,0,22,22
35,23,1,89.81818181818181,49.86363636363637,0,23,23
35,24,1,23.5,57.22222222222222,0,24,24
35,25,1,69.64285714285714,59.214285714285715,0,25,25
35,26,1,87.15789473684211,60.1578947368421,0,26,26
35,27,1,36.5,61.5,0,27,27
35,28,1,60.05882352941177,61.64705882352941,0,28,28
35,29,1,7.956521739130435,62.608695652173914,0,29,29
35,30,1,20.9,71.05,0,30,30
35,31,1,71.11111111111111,71.33333333333333,0,31,31
35,32,1,12.588235294117647,73.11764705882354,0,32,32
35,33,1,30.0,77.5,0,33,33
35,34,1,7.0,78.5,0,34,34
35,35,1,65.72222222222223,79.16666666666667,0,35,35
35,36,1,40.61538461538461,83.38461538461539,0,36,36
35,37,1,28.166666666666668,86.05555555555556,0,37,37
35,38,1,5.454545454545454,89.27272727272727,0,38,38
35,39,1,17.05,91.3,0,39,39
35,40,1,73.63636363636364,92.0909090909091,0,40,40
36,1,1,30.894736842105264,9.421052631578947,0,1,1
36,2,1,50.27777777777778,9.222222222222221,0,2,2
36,3,1,12.0,9.789473684210526,0,3,3
36,4,1,62.5,10.777777777777779,0,4,4
36,5,1,72.5,16.0,0,5,5
36,6,1,6.384615384615385,17.615384615384617,0,6,6
36,7,1,29.333333333333332,19.266666666666666,0,7,7
36,8,1,18.2,21.5,0,8,8
36,9,1,31.647058823529413,26.0,0,9,9
36,10,1,51.0,28.0,0,10,10
36,11,1,89.05263157894737,28.210526315789473,0,11,11
36,12,1,65.0,29.142857142857142,0,12,12
36,13,1,80.08,31.48,0,13,13
36,14,1,62.4,32.8,0,14,14
36,15,1,30.0,34.0,0,15,15
36,16,1,39.21052631578947,36.94736842105263,0,16,16
36,17,1,67.0,41.5,0,17,17
36,18,1,30.5,44.5,0,18,18
36,19,1,85.75,44.6,0,19,19
36,20,1,73.875,45.125,0,20,20
36,21,1,47.46666666666667,46.86666666666667,0,21,21
36,22,1,59.53846153846154,47.84615384615385,0,22,22
36,23,1,42.61538461538461,53.61538461538461,0,23,23
36,24,1,80.13636363636364,54.27272727272727,0,24,24
36,25,1,8.538461538461538,54.69230769230769,0,25,25
36,26,1,6.214285714285714,57.214285714285715,0,26,26
36,27,1,58.095238095238095,60.285714285714285,0,27,27
36,28,1,91.5,59.714285714285715,0,28,28
36,29,1,26.285714285714285,61.5,0,29,29
36,30,1,65.58823529411765,61.588235294117645,0,30,30
36,31,1,13.5,63.5,0,31,31
36,32,1,43.53333333333333,63.266666666666666,0,32,32
36,33,1,76.0,64.5,0,33,33
36,34,1,31.5,69.5,0,34,34
36,35,1,17.5,71.0,0,35,35
36,36,1,45.5,72.77777777777777,0,36,36
36,37,1,55.642857142857146,76.21428571428571,0,37,37
36,38,1,72.63333333333334,77.9,0,38,38
36,39,1,13.411764705882353,78.88235294117646,0,39,39
36,40,1,40.0,81.5,0,40,40
36,41,1,19.0,87.5,0,41,41
36,42,1,43.0,87.5,0,42,42
36,43,1,72.2,92.0,0,43,43
37,1,1,57.13333333333333,6.066666666666666,0,1,1
37,2,1,42.064516129032256,11.258064516129032,0,2,2
37,3,1,67.84615384615384,14.576923076923077,0,3,3
37,4,1,27.975,15.7,0,4,4
37,5,1,51.61904761904762,15.285714285714286,0,5,5
37,6,1,12.631578947368421,17.526315789473685,0,6,6
37,7,1,44.2,24.833333333333332,0,7,7
37,8,1,49.88235294117647,26.41176470588235,0,8,8
37,9,1,10.61111111111111,26.77777777777778,0,9,9
37,10,1,20.772727272727273,27.136363636363637,0,10,10
37,11,1,32.483870967741936,28.193548387096776,0,11,11
37,12,1,64.48387096774194,30.741935483870968,0,12,12
37,13,1,79.5,31.727272727272727,0,13,13
37,14,1,12.842105263157896,33.1578947368421,0,14,14
37,15,1,55.592592592592595,36.074074074074076,0,15,15
37,16,1,21.0,39.82857142857143,0,16,16
37,17,1,45.45161290322581,41.483870967741936,0,17,17
37,18,1,75.06451612903226,43.935483870967744,0,18,18
37,19,1,58.875,46.875,0,19,19
37,20,1,48.81818181818182,49.09090909090909,0,20,20
37,21,1,24.53846153846154,50.30769230769231,0,21,21
37,22,1,88.5,49.5,0,22,22
37,23,1,9.222222222222221,51.888888888888886,0,23,23
37,24,1,35.5,51.0,0,24,24
37,25,1,68.2,50.76,0,25,25
37,26,1,8.9,55.2,0,26,26
37,27,1,58.2972972972973,59.21621621621622,0,27,27
37,28,1,31.03125,60.84375,0,28,28
37,29,1,90.5,60.0,0,29,29
37,30,1,39.1875,62.3125,0,30,30
37,31,1,79.875,65.125,0,31,31
37,32,1,17.88235294117647,66.58823529411765,0,32,32
37,33,1,51.0,66.62068965517241,0,33,33
37,34,1,62.43478260869565,67.82608695652173,0,34,34
37,35,1,38.56,70.2,0,35,35
37,36,1,70.14285714285714,71.57142857142857,0,36,36
37,37,1,91.53333333333333,74.33333333333333,0,37,37
37,38,1,79.5,77.29411764705883,0,38,38
37,39,1,62.333333333333336,76.11111111111111,0,39,39
37,40,1,47.61904761904762,79.95238095238095,0,40,40
37,41,1,59.0,84.5,0,41,41
37,42,1,38.1578947368421,86.84210526315789,0,42,42
37,43,1,13.4,91.6,0,43,43
38,1,1,64.6875,6.0625,0,1,1
38,2,1,34.375,7.34375,0,2,2
38,3,1,12.441176470588236,11.852941176470589,0,3,3
38,4,1,63.0,10.724137931034482,0,4,4
38,5,1,69.33333333333333,15.88888888888889,0,5,5
38,6,1,91.27272727272727,17.5,0,6,6
38,7,1,31.0,21.0,0,7,7
38,8,1,46.5,22.0,0,8,8
38,9,1,75.5,22.5,0,9,9
38,10,1,52.16129032258065,24.677419354838708,0,10,10
38,11,1,64.89655172413794,24.0,0,11,11
38,12,1,25.214285714285715,27.214285714285715,0,12,12
38,13,1,27.466666666666665,31.333333333333332,0,13,13
38,14,1,88.0,31.0,0,14,14
38,15,1,77.375,33.25,0,15,15
38,16,1,17.56,35.08,0,16,16
38,17,1,41.6,36.04,0,17,17
38,18,1,6.571428571428571,36.214285714285715,0,18,18
38,19,1,61.04,40.4,0,19,19
38,20,1,85.91176470588235,42.26470588235294,0,20,20
38,21,1,76.5,44.5,0,21,21
38,22,1,43.13333333333333,45.53333333333333,0,22,22
38,23,1,18.5,47.0,0,23,23
38,24,1,52.35294117647059,47.588235294117645,0,24,24
38,25,1,60.61538461538461,50.61538461538461,0,25,25
38,26,1,40.67857142857143,54.107142857142854,0,26,26
38,27,1,28.62857142857143,56.542857142857144,0,27,27
38,28,1,91.53846153846153,55.84615384615385,0,28,28
38,29,1,50.55263157894737,59.23684210526316,0,29,29
38,30,1,63.31428571428572,61.05714285714286,0,30,30
38,31,1,12.820512820512821,65.66666666666667,0,31,31
38,32,1,44.88235294117647,68.70588235294117,0,32,32
38,33,1,64.19047619047619,68.66666666666667,0,33,33
38,34,1,85.84615384615384,68.61538461538461,0,34,34
38,35,1,53.46666666666667,70.13333333333334,0,35,35
38,36,1,92.11111111111111,75.33333333333333,0,36,36
38,37,1,43.35,77.55,0,37,37
38,38,1,12.166666666666666,78.86111111111111,0,38,38
38,39,1,32.0,84.5,0,39,39
38,40,1,44.30434782608695,87.21739130434783,0,40,40
38,41,1,9.551724137931034,89.3103448275862,0,41,41
38,42,1,21.5,89.9,0,42,42
38,43,1,38.1875,91.8125,0,43,43
39,1,1,24.25,5.875,0,1,1
39,2,1,71.0,5.5,0,2,2
39,3,1,44.407407407407405,8.444444444444445,0,3,3
39,4,1,32.5,12.0,0,4,4
39,5,1,70.0,14.0,0,5,5
39,6,1,87.0,14.0,0,6,6
39,7,1,34.214285714285715,16.857142857142858,0,7,7
39,8,1,53.457142857142856,15.742857142857142,0,8,8
39,9,1,19.42105263157895,16.894736842105264,0,9,9
39,10,1,86.875,20.875,0,10,10
39,11,1,74.25,23.75,0,11,11
39,12,1,14.419354838709678,23.129032258064516,0,12,12
39,13,1,45.08,24.44,0,13,13
39,14,1,63.77777777777778,24.333333333333332,0,14,14
39,15,1,25.96551724137931,27.862068965517242,0,15,15
39,16,1,65.83333333333333,29.066666666666666,0,16,16
39,17,1,75.5,31.5,0,17,17
39,18,1,88.93333333333334,32.93333333333333,0,18,18
39,19,1,13.11111111111111,34.27777777777778,0,19,19
39,20,1,29.26923076923077,37.11538461538461,0,20,20
39,21,1,53.15,38.75,0,21,21
39,22,1,72.74193548387096,41.96774193548387,0,22,22
39,23,1,83.91666666666667,43.416666666666664,0,23,23
39,24,1,12.32,47.56,0,24,24
39,25,1,71.125,57.125,0,25,25
39,26,1,15.4375,57.71875,0,26,26
39,27,1,44.92307692307692,62.69230769230769,0,27,27
39,28,1,23.0,64.0,0,28,28
39,29,1,78.55172413793103,66.37931034482759,0,29,29
39,30,1,46.09090909090909,66.0,0,30,30
39,31,1,63.166666666666664,65.08333333333333,0,31,31
39,32,1,37.8125,70.125,0,32,32
39,33,1,25.708333333333332,72.29166666666667,0,33,33
39,34,1,57.5,72.5,0,34,34
39,35,1,91.0909090909091,73.9090909090909,0,35,35
39,36,1,49.75757575757576,77.66666666666667,0,36,36
39,37,1,80.03333333333333,81.73333333333333,0,37,37
39,38,1,70.5,87.0,0,38,38
39,39,1,36.925925925925924,87.85185185185185,0,39,39
39,40,1,70.5,91.5,0,40,40
40,1,1,50.5,5.5,0,1,1
40,2,1,10.615384615384615,7.615384615384615,0,2,2
40,3,1,54.19444444444444,11.666666666666666,0,3,3
40,4,1,18.227272727272727,13.409090909090908,0,4,4
40,5,1,6.6,18.0,0,5,5
40,6,1,61.24,20.04,0,6,6
40,7,1,76.41935483870968,20.548387096774192,0,7,7
40,8,1,23.0,22.647058823529413,0,8,8
40,9,1,37.57142857142857,24.61904761904762,0,9,9
40,10,1,68.35483870967742,28.06451612903226,0,10,10
40,11,1,10.5625,29.40625,0,11,11
40,12,1,79.90625,35.46875,0,12,12
40,13,1,31.0,38.0,0,13,13
40,14,1,13.297297297297296,40.54054054054054,0,14,14
40,15,1,74.125,39.958333333333336,0,15,15
40,16,1,40.0,48.0,0,16,16
40,17,1,51.06060606060606,48.878787878787875,0,17,17
40,18,1,40.07142857142857,51.857142857142854,0,18,18
40,19,1,16.11764705882353,52.470588235294116,0,19,19
40,20,1,63.91304347826087,53.608695652173914,0,20,20
40,21,1,83.11764705882354,56.588235294117645,0,21,21
40,22,1,25.0,57.5,0,22,22
40,23,1,59.46666666666667,59.666666666666664,0,23,23
40,24,1,48.75,60.75,0,24,24
40,25,1,11.04,67.24,0,25,25
40,26,1,32.107142857142854,67.53571428571429,0,26,26
40,27,1,85.63636363636364,66.68181818181819,0,27,27
40,28,1,72.5925925925926,67.55555555555556,0,28,28
40,29,1,55.5,68.875,0,29,29
40,30,1,33.69230769230769,71.61538461538461,0,30,30
40,31,1,92.2,70.5,0,31,31
40,32,1,23.0,74.29629629629629,0,32,32
40,33,1,64.37037037037037,75.03703703703704,0,33,33
40,34,1,7.896551724137931,76.44827586206897,0,34,34
40,35,1,15.0,76.5,0,35,35
40,36,1,42.04,83.44,0,36,36
40,37,1,69.86363636363636,84.0,0,37,37
40,38,1,20.6,85.4,0,38,38
40,39,1,90.3103448275862,88.17241379310344,0,39,39
40,40,1,10.644444444444444,88.33333333333333,0,40,40
40,41,1,63.57575757575758,90.42424242424242,0,41,41
40,42,1,75.44,90.92,0,42,42
41,1,1,48.375,6.0625,0,1,1
41,2,1,66.4,7.52,0,2,2
41,3,1,90.03846153846153,8.076923076923077,0,3,3
41,4,1,41.90909090909091,14.045454545454545,0,4,4
41,5,1,55.51851851851852,14.296296296296296,0,5,5
41,6,1,72.30434782608695,17.347826086956523,0,6,6
41,7,1,92.08333333333333,17.833333333333332,0,7,7
41,8,1,15.333333333333334,20.142857142857142,0,8,8
41,9,1,49.421052631578945,21.68421052631579,0,9,9
41,10,1,55.09090909090909,24.90909090909091,0,10,10
41,11,1,32.0,25.8,0,11,11
41,12,1,17.74468085106383,34.191489361702125,0,12,12
41,13,1,74.38095238095238,34.42857142857143,0,13,13
41,14,1,52.45161290322581,35.41935483870968,0,14,14
41,15,1,61.61538461538461,42.61538461538461,0,15,15
41,16,1,83.22727272727273,43.40909090909091,0,16,16
41,17,1,38.148148148148145,44.22222222222222,0,17,17
41,18,1,51.11764705882353,46.588235294117645,0,18,18
41,19,1,68.75,47.125,0,19,19
41,20,1,21.952380952380953,48.80952380952381,0,20,20
41,21,1,6.2727272727272725,52.13636363636363,0,21,21
41,22,1,89.88888888888889,53.333333333333336,0,22,22
41,23,1,38.63636363636363,57.45454545454545,0,23,23
41,24,1,58.54838709677419,57.096774193548384,0,24,24
41,25,1,70.5,59.5,0,25,25
41,26,1,25.09090909090909,60.31818181818182,0,26,26
41,27,1,10.823529411764707,61.1764705882353,0,27,27
41,28,1,49.291666666666664,63.708333333333336,0,28,28
41,29,1,85.06666666666666,64.06666666666666,0,29,29
41,30,1,64.65384615384616,68.88461538461539,0,30,30
41,31,1,35.535714285714285,70.60714285714286,0,31,31
41,32,1,72.84615384615384,72.42307692307692,0,32,32
41,33,1,18.13888888888889,71.36111111111111,0,33,33
41,34,1,89.5,75.5,0,34,34
41,35,1,68.70588235294117,77.29411764705883,0,35,35
41,36,1,10.428571428571429,80.14285714285714,0,36,36
41,37,1,78.88461538461539,83.3076923076923,0,37,37
41,38,1,29.678571428571427,84.07142857142857,0,38,38
41,39,1,91.26923076923077,86.65384615384616,0,39,39
41,40,1,28.0,88.33333333333333,0,40,40
42,1,1,26.166666666666668,6.333333333333333,0,1,1
42,2,1,62.5,7.0,0,2,2
42,3,1,30.217391304347824,10.91304347826087,0,3,3
42,4,1,42.61538461538461,11.115384615384615,0,4,4
42,5,1,54.294117647058826,11.176470588235293,0,5,5
42,6,1,15.862068965517242,18.17241379310345,0,6,6
42,7,1,65.18181818181819,19.818181818181817,0,7,7
42,8,1,26.352941176470587,20.941176470588236,0,8,8
42,9,1,44.19512195121951,24.51219512195122,0,9,9
42,10,1,6.9,28.05,0,10,10
42,11,1,68.2,30.7,0,11,11
42,12,1,88.11764705882354,36.11764705882353,0,12,12
42,13,1,91.33333333333333,37.44444444444444,0,13,13
42,14,1,51.575,37.0,0,14,14
42,15,1,69.57142857142857,40.82142857142857,0,15,15
42,16,1,14.764705882352942,42.1764705882353,0,16,16
42,17,1,61.0,41.5,0,17,17
42,18,1,43.44444444444444,50.074074074074076,0,18,18
42,19,1,67.06666666666666,54.06666666666667,0,19,19
42,20,1,18.75,57.32142857142857,0,20,20
42,21,1,38.54054054054054,57.78378378378378,0,21,21
42,22,1,50.25,58.4375,0,22,22
42,23,1,6.7272727272727275,63.04545454545455,0,23,23
42,24,1,72.24137931034483,63.310344827586206,0,24,24
42,25,1,65.03703703703704,64.96296296296296,0,25,25
42,26,1,25.653846153846153,65.84615384615384,0,26,26
42,27,1,36.75,70.625,0,27,27
42,28,1,91.6,71.6,0,28,28
42,29,1,5.909090909090909,80.36363636363636,0,29,29
42,30,1,77.92307692307692,79.51282051282051,0,30,30
42,31,1,92.375,84.25,0,31,31
42,32,1,58.45,85.525,0,32,32
42,33,1,67.39285714285714,86.82142857142857,0,33,33
42,34,1,27.342105263157894,87.94736842105263,0,34,34
42,35,1,46.58536585365854,91.48780487804878,0,35,35
43,1,1,77.2,7.44,0,1,1
43,2,1,14.461538461538462,8.41025641025641,0,2,2
43,3,1,41.0,8.5,0,3,3
43,4,1,29.137931034482758,12.827586206896552,0,4,4
43,5,1,84.21739130434783,15.130434782608695,0,5,5
43,6,1,8.653846153846153,17.884615384615383,0,6,6
43,7,1,45.888888888888886,17.72222222222222,0,7,7
43,8,1,60.708333333333336,19.791666666666668,0,8,8
43,9,1,16.68,21.52,0,9,9
43,10,1,90.9,22.966666666666665,0,10,10
43,11,1,33.53333333333333,24.433333333333334,0,11,11
43,12,1,12.8125,26.1875,0,12,12
43,13,1,23.035714285714285,32.392857142857146,0,13,13
43,14,1,54.35294117647059,33.0,0,14,14
43,15,1,36.09375,35.5625,0,15,15
43,16,1,63.0,43.0,0,16,16
43,17,1,73.85714285714286,43.34285714285714,0,17,17
43,18,1,63.0,46.69230769230769,0,18,18
43,19,1,39.13333333333333,47.46666666666667,0,19,19
43,20,1,86.86363636363636,48.72727272727273,0,20,20
43,21,1,48.0,52.5,0,21,21
43,22,1,82.23076923076923,54.76923076923077,0,22,22
43,23,1,71.92,55.8,0,23,23
43,24,1,18.73076923076923,57.57692307692308,0,24,24
43,25,1,33.95,62.4,0,25,25
43,26,1,54.958333333333336,62.125,0,26,26
43,27,1,78.66666666666667,63.93333333333333,0,27,27
43,28,1,56.6,66.4,0,28,28
43,29,1,15.96875,69.375,0,29,29
43,30,1,46.11538461538461,69.23076923076923,0,30,30
43,31,1,87.34615384615384,69.96153846153847,0,31,31
43,32,1,6.0,70.0,0,32,32
43,33,1,30.517241379310345,71.44827586206897,0,33,33
43,34,1,37.5,71.5,0,34,34
43,35,1,22.393939393939394,79.54545454545455,0,35,35
43,36,1,65.76470588235294,78.76470588235294,0,36,36
43,37,1,92.0909090909091,78.63636363636364,0,37,37
43,38,1,43.6,80.4,0,38,38
43,39,1,33.595238095238095,83.5952380952381,0,39,39
43,40,1,86.74074074074075,85.4074074074074,0,40,40
43,41,1,71.38095238095238,90.23809523809524,0,41,41
44,1,1,16.214285714285715,6.714285714285714,0,1,1
44,2,1,68.92857142857143,6.928571428571429,0,2,2
44,3,1,36.1578947368421,7.7368421052631575,0,3,3
44,4,1,15.0,11.0,0,4,4
44,5,1,92.625,11.0,0,5,5
44,6,1,80.55555555555556,11.555555555555555,0,6,6
44,7,1,53.476190476190474,17.38095238095238,0,7,7
44,8,1,44.15,18.25,0,8,8
44,9,1,5.375,20.0,0,9,9
44,10,1,16.416666666666668,21.041666666666668,0,10,10
44,11,1,36.36842105263158,21.68421052631579,0,11,11
44,12,1,68.36111111111111,21.77777777777778,0,12,12
44,13,1,25.82758620689655,26.655172413793103,0,13,13
44,14,1,49.38095238095238,28.428571428571427,0,14,14
44,15,1,40.38235294117647,28.294117647058822,0,15,15
44,16,1,80.0,30.466666666666665,0,16,16
44,17,1,6.142857142857143,32.714285714285715,0,17,17
44,18,1,17.76,38.04,0,18,18
44,19,1,47.958333333333336,38.291666666666664,0,19,19
44,20,1,37.94736842105263,38.63157894736842,0,20,20
44,21,1,56.7037037037037,39.55555555555556,0,21,21
44,22,1,69.5,37.5,0,22,22
44,23,1,27.0,41.0,0,23,23
44,24,1,70.4375,42.0,0,24,24
44,25,1,43.75,47.125,0,25,25
44,26,1,21.0,48.0,0,26,26
44,27,1,63.75,47.45,0,27,27
44,28,1,53.357142857142854,49.214285714285715,0,28,28
44,29,1,40.04347826086956,52.869565217391305,0,29,29
44,30,1,65.93333333333334,58.166666666666664,0,30,30
44,31,1,50.48,59.04,0,31,31
44,32,1,79.04347826086956,62.608695652173914,0,32,32
44,33,1,41.088235294117645,66.61764705882354,0,33,33
44,34,1,55.5,67.0,0,34,34
44,35,1,67.125,69.33333333333333,0,35,35
44,36,1,11.08695652173913,73.34782608695652,0,36,36
44,37,1,57.16129032258065,79.90322580645162,0,37,37
44,38,1,17.88888888888889,83.33333333333333,0,38,38
44,39,1,61.310344827586206,87.96551724137932,0,39,39
44,40,1,24.88235294117647,89.41176470588235,0,40,40
44,41,1,13.363636363636363,92.0909090909091,0,41,41
45,1,1,14.606060606060606,7.515151515151516,0,1,1
45,2,1,37.81818181818182,12.5,0,2,2
45,3,1,65.0,16.5,0,3,3
45,4,1,42.46511627906977,21.162790697674417,0,4,4
45,5,1,7.291666666666667,25.291666666666668,0,5,5
45,6,1,43.0,26.5,0,6,6
45,7,1,52.13157894736842,24.236842105263158,0,7,7
45,8,1,61.22222222222222,31.88888888888889,0,8,8
45,9,1,26.774193548387096,33.70967741935484,0,9,9
45,10,1,44.375,41.541666666666664,0,10,10
45,11,1,67.575,40.15,0,11,11
45,12,1,88.5,48.0,0,12,12
45,13,1,27.074074074074073,49.592592592592595,0,13,13
45,14,1,6.130434782608695,53.56521739130435,0,14,14
45,15,1,79.6774193548387,52.38709677419355,0,15,15
45,16,1,17.384615384615383,57.61538461538461,0,16,16
45,17,1,92.15384615384616,62.0,0,17,17
45,18,1,40.55555555555556,63.27777777777778,0,18,18
45,19,1,35.59090909090909,64.95454545454545,0,19,19
45,20,1,80.63157894736842,66.10526315789474,0,20,20
45,21,1,16.225,69.4,0,21,21
45,22,1,53.46666666666667,71.66666666666667,0,22,22
45,23,1,78.38461538461539,75.61538461538461,0,23,23
45,24,1,61.875,78.3125,0,24,24
45,25,1,22.5,79.3076923076923,0,25,25
45,26,1,69.6,83.08,0,26,26
45,27,1,42.607142857142854,84.5,0,27,27
45,28,1,15.807692307692308,88.15384615384616,0,28,28
45,29,1,49.27777777777778,91.72222222222223,0,29,29
45,30,1,74.5,92.2,0,30,30
46,1,1,46.2,6.333333333333333,0,1,1
46,2,1,50.5,6.0,0,2,2
46,3,1,64.22222222222223,5.444444444444445,0,3,3
46,4,1,67.0909090909091,14.090909090909092,0,4,4
46,5,1,38.75,19.375,0,5,5
46,6,1,19.5,21.0,0,6,6
46,7,1,60.8235294117647,24.764705882352942,0,7,7
46,8,1,89.40625,32.8125,0,8,8
46,9,1,57.5,37.714285714285715,0,9,9
46,10,1,72.08333333333333,37.833333333333336,0,10,10
46,11,1,39.85294117647059,42.14705882352941,0,11,11
46,12,1,27.0,48.0,0,12,12
46,13,1,67.47619047619048,49.714285714285715,0,13,13
46,14,1,13.44,50.92,0,14,14
46,15,1,49.81578947368421,51.026315789473685,0,15,15
46,16,1,85.57894736842105,52.68421052631579,0,16,16
46,17,1,26.0,59.523809523809526,0,17,17
46,18,1,58.651162790697676,59.58139534883721,0,18,18
46,19,1,70.96,60.24,0,19,19
46,20,1,79.6086956521739,61.82608695652174,0,20,20
46,21,1,92.125,62.875,0,21,21
46,22,1,43.34615384615385,64.11538461538461,0,22,22
46,23,1,9.096774193548388,67.93548387096774,0,23,23
46,24,1,43.0,78.5,0,24,24
46,25,1,52.63333333333333,80.63333333333334,0,25,25
46,26,1,32.78787878787879,81.93939393939394,0,26,26
46,27,1,64.22222222222223,84.85185185185185,0,27,27
46,28,1,75.58823529411765,86.11764705882354,0,28,28
47,1,1,52.5,6.5,0,1,1
47,2,1,37.705882352941174,7.4411764705882355,0,2,2
47,3,1,67.90322580645162,15.064516129032258,0,3,3
47,4,1,56.095238095238095,16.38095238095238,0,4,4
47,5,1,22.428571428571427,17.38095238095238,0,5,5
47,6,1,47.57142857142857,16.97142857142857,0,6,6
47,7,1,32.76,22.2,0,7,7
47,8,1,91.5,22.0,0,8,8
47,9,1,79.94117647058823,25.764705882352942,0,9,9
47,10,1,52.03448275862069,27.0,0,10,10
47,11,1,73.33333333333333,30.194444444444443,0,11,11
47,12,1,91.27272727272727,34.04545454545455,0,12,12
47,13,1,12.216216216216216,34.54054054054054,0,13,13
47,14,1,52.38709677419355,36.38709677419355,0,14,14
47,15,1,63.733333333333334,39.36666666666667,0,15,15
47,16,1,37.53191489361702,41.53191489361702,0,16,16
47,17,1,81.4090909090909,42.68181818181818,0,17,17
47,18,1,15.413793103448276,46.55172413793103,0,18,18
47,19,1,5.875,49.5,0,19,19
47,20,1,29.580645161290324,50.225806451612904,0,20,20
47,21,1,50.833333333333336,51.55555555555556,0,21,21
47,22,1,69.25,51.416666666666664,0,22,22
47,23,1,88.34615384615384,53.53846153846154,0,23,23
47,24,1,58.56666666666667,53.43333333333333,0,24,24
47,25,1,16.666666666666668,56.75,0,25,25
47,26,1,89.0,59.2,0,26,26
47,27,1,5.933333333333334,61.333333333333336,0,27,27
47,28,1,43.464285714285715,63.642857142857146,0,28,28
47,29,1,33.708333333333336,67.29166666666667,0,29,29
47,30,1,13.117647058823529,68.41176470588235,0,30,30
47,31,1,82.8125,73.5,0,31,31
47,32,1,20.95,75.9,0,32,32
47,33,1,52.36,76.56,0,33,33
47,34,1,55.26315789473684,81.05263157894737,0,34,34
47,35,1,68.04166666666667,80.29166666666667,0,35,35
47,36,1,44.607142857142854,84.39285714285714,0,36,36
47,37,1,28.08823529411765,86.29411764705883,0,37,37
47,38,1,86.45,88.9,0,38,38
47,39,1,90.94444444444444,88.66666666666667,0,39,39
47,40,1,13.0,91.0,0,40,40
48,1,1,83.0,5.375,0,1,1
48,2,1,27.208333333333332,6.416666666666667,0,2,2
48,3,1,35.0,9.136363636363637,0,3,3
48,4,1,20.53846153846154,14.435897435897436,0,4,4
48,5,1,47.432432432432435,18.405405405405407,0,5,5
48,6,1,12.238095238095237,23.19047619047619,0,6,6
48,7,1,63.5,23.285714285714285,0,7,7
48,8,1,24.26923076923077,27.53846153846154,0,8,8
48,9,1,56.125,28.4375,0,9,9
48,10,1,42.2,28.714285714285715,0,10,10
48,11,1,70.8,32.22857142857143,0,11,11
48,12,1,53.523809523809526,38.23809523809524,0,12,12
48,13,1,27.735294117647058,38.705882352941174,0,13,13
48,14,1,88.0,43.5,0,14,14
48,15,1,35.36363636363637,44.72727272727273,0,15,15
48,16,1,16.0,50.054054054054056,0,16,16
48,17,1,58.68181818181818,51.77272727272727,0,17,17
48,18,1,60.25,55.25,0,18,18
48,19,1,84.5925925925926,60.51851851851852,0,19,19
48,20,1,47.5,62.0,0,20,20
48,21,1,19.441860465116278,64.51162790697674,0,21,21
48,22,1,92.0,67.5,0,22,22
48,23,1,9.25,67.625,0,23,23
48,24,1,59.59090909090909,68.45454545454545,0,24,24
48,25,1,46.94444444444444,76.47222222222223,0,25,25
48,26,1,31.0,77.5,0,26,26
48,27,1,77.3,80.0,0,27,27
48,28,1,90.37142857142857,80.57142857142857,0,28,28
48,29,1,19.11111111111111,81.85185185185185,0,29,29
48,30,1,66.15789473684211,81.84210526315789,0,30,30
48,31,1,79.47222222222223,88.72222222222223,0,31,31
48,32,1,52.70967741935484,89.7741935483871,0,32,32
48,33,1,33.3,91.75,0,33,33
49,1,1,65.46153846153847,6.846153846153846,0,1,1
49,2,1,83.51219512195122,12.0,0,2,2
49,3,1,63.89655172413793,12.310344827586206,0,3,3
49,4,1,23.82758620689655,14.344827586206897,0,4,4
49,5,1,43.208333333333336,17.666666666666668,0,5,5
49,6,1,74.93333333333334,21.633333333333333,0,6,6
49,7,1,45.4375,22.25,0,7,7
49,8,1,88.28205128205128,24.82051282051282,0,8,8
49,9,1,27.612244897959183,25.163265306122447,0,9,9
